,potential_et,precipitation,reference_et,uncor_potential_et
2001-04-01,2.1964927,0.0,0.0,46.833332
2001-04-02,2.4711456,1.2500001,0.0,52.63333
2001-04-03,2.1128345,1.0333334,5226.2837,45.06667
2001-04-04,2.037068,8.650001,14744.651,43.466663
2001-04-05,2.0465384,0.016666668,12546.168,43.66666
2001-04-06,1.690595,0.0,14936.034,36.150005
2001-04-07,1.9044769,0.0,14802.651,40.666668
2001-04-08,1.8839568,0.0,28750.852,40.233334
2001-04-09,1.2841399,11.250001,10707.366,27.566668
2001-04-10,1.8689613,0.21666665,11133.567,39.916668
2001-04-11,1.9194722,1.1333334,20180.283,40.983334
2001-04-12,0.59435046,1.1666669,0.0,13.0
2001-04-13,1.4885514,0.0,22970.615,31.883337
2001-04-14,1.6045685,0.0,26441.732,34.333336
2001-04-15,1.6014115,0.0,17437.818,34.266666
2001-04-16,1.5753666,0.0,6011.565,33.716663
2001-04-17,1.4846047,0.0,30765.086,31.799995
2001-04-18,1.2304723,0.0,16537.201,26.43334
2001-04-19,1.4017352,0.6666667,19960.25,30.049994
2001-04-20,0.77666324,9.566668,0.0,16.85
2001-04-21,1.0836748,0.0,28046.352,23.333334
2001-04-22,1.4956542,0.13333334,27295.25,32.033333
2001-04-23,1.2478353,0.0,12505.984,26.800003
2001-04-24,1.1373426,0.0,21032.832,24.466667
2001-04-25,1.04737,0.3,35330.082,22.566666
2001-04-26,1.0860426,1.4666667,14744.034,23.383337
2001-04-27,0.7569324,0.0,16587.834,16.433332
2001-04-28,0.82638484,1.0833334,17754.834,17.9
2001-04-29,0.9534513,0.06666667,19897.15,20.583332
2001-04-30,0.48464715,0.0,13127.901,10.683334
2001-05-01,0.5698843,2.8999999,15156.733,12.483335
2001-05-02,0.2652404,2.9833333,14684.899,6.0499997
2001-05-03,0.78613394,0.0,40822.797,17.05
2001-05-04,0.8019187,0.0,40748.066,17.383333
2001-05-05,0.80981094,0.7666667,15932.867,17.55
2001-05-06,0.443607,9.7,8641.366,9.816667
2001-05-07,0.16264014,2.2666667,2436.05,3.8833332
2001-05-08,0.26918662,0.2,8995.6,6.1333346
2001-05-09,0.688269,0.0,24464.0,14.983331
2001-05-10,0.5809335,0.35000002,17323.285,12.716667
2001-05-11,0.11686462,3.9166667,4785.25,2.9166663
2001-05-12,0.44439623,3.8333333,23505.367,9.833333
2001-05-13,0.9005727,0.6833334,23392.283,19.466665
2001-05-14,0.6409152,1.3499999,23917.117,13.983334
2001-05-15,1.2454674,0.0,27030.617,26.749998
2001-05-16,0.9668684,0.0,38739.883,20.866669
2001-05-17,0.58645827,4.916666,8506.483,12.833336
2001-05-18,0.3923069,3.5666666,17949.334,8.733334
2001-05-19,0.6819553,8.766667,21125.018,14.849999
2001-05-20,0.33706063,2.8999994,15563.699,7.5666676
2001-05-21,0.47280866,0.55,21438.818,10.433334
2001-05-22,0.4357147,2.8,23907.303,9.650001
2001-05-23,0.3394283,4.8,19806.084,7.6166673
2001-05-24,0.04741218,10.733335,17263.783,1.4500003
2001-05-25,0.15869398,0.0,9290.384,3.8000002
2001-05-26,0.11844313,1.2500001,23256.549,2.9500005
2001-05-27,0.13817394,0.0,15248.216,3.3666668
2001-05-28,0.1492232,0.0,14705.017,3.6000001
2001-05-29,0.15474783,0.0,15236.284,3.716667
2001-05-30,0.12475699,0.0,25354.568,3.0833337
2001-05-31,0.14290933,0.0,15796.667,3.466667
2001-06-01,0.1034477,0.05,18817.8,2.6333334
2001-06-02,0.06240759,0.033333335,12963.399,1.7666668
2001-06-03,0.07345686,0.0,20676.184,2.0000002
2001-06-04,0.0916092,0.0,12547.101,2.3833334
2001-06-05,0.07108914,0.0,4384.4663,1.9499999
2001-06-06,0.0892415,1.9666666,7161.6167,2.3333333
2001-06-07,0.11528619,0.95,8424.517,2.8833334
2001-06-08,0.21630798,29.016668,10732.167,5.016667
2001-06-09,0.09871228,10.200001,20177.115,2.533333
2001-06-10,0.41282693,0.0,24639.385,9.166667
2001-06-11,0.33863908,0.0,23859.533,7.600001
2001-06-12,0.11686465,0.6166667,10631.784,2.9166667
2001-06-13,0.051358335,20.550001,3058.2002,1.5333334
2001-06-14,0.13107081,22.65,2160.2166,3.2166662
2001-06-15,-0.015726453,4.983332,5070.4663,0.116666675
2001-06-16,0.08134918,0.38333336,7404.7837,2.1666667
2001-06-17,0.13659546,1.6000003,7944.5996,3.3333333
2001-06-18,0.45702398,0.0,19380.803,10.1
2001-06-19,0.3362714,0.0,33700.27,7.550001
2001-06-20,0.15159088,0.0,11737.601,3.6499999
2001-06-21,0.15395856,18.833334,14117.851,3.6999996
2001-06-22,0.22814648,0.31666666,15745.668,5.266667
2001-06-23,0.29838824,10.966666,19699.299,6.7500014
2001-06-24,0.21788646,0.0,13572.25,5.0500007
2001-06-25,0.15869398,1.9,15514.983,3.8
2001-06-26,0.017421328,12.349999,9387.616,0.8166668
2001-06-27,-0.0023094937,10.650002,5374.067,0.40000007
2001-06-28,0.07898147,2.2833333,22043.5,2.1166666
2001-06-29,0.10108,0.0,13727.266,2.5833335
2001-06-30,0.1200216,0.05,16681.066,2.9833336
2001-07-01,0.13343856,0.0,30083.053,3.2666671
2001-07-02,0.18158175,0.0,25906.6,4.283334
2001-07-03,0.12791392,0.0,26592.65,3.1500003
2001-07-04,0.082927644,0.0,27296.436,2.2
2001-07-05,0.12317851,0.0,28972.633,3.0500002
2001-07-06,0.15316935,0.0,27643.334,3.6833334
2001-07-07,0.11686467,0.0,21212.434,2.916667
2001-07-08,0.16579708,0.0,30874.969,3.95
2001-07-09,0.23840651,0.0,30744.75,5.483334
2001-07-10,0.19578792,0.11666667,18324.934,4.5833335
2001-07-11,0.20131256,0.0,14744.066,4.7000003
2001-07-12,0.16579708,0.0,23461.617,3.95
2001-07-13,0.11765389,0.0,15828.25,2.9333336
2001-07-14,0.20368029,0.0,12452.25,4.750001
2001-07-15,0.27392206,0.0,27399.451,6.233335
2001-07-16,0.24077424,0.0,16072.901,5.5333343
2001-07-17,0.107393846,0.73333335,9731.95,2.7166665
2001-07-18,0.0963446,0.25000003,19051.498,2.4833333
2001-07-19,0.19184175,10.066667,8186.467,4.5
2001-07-20,-0.011780289,5.949999,2256.3167,0.2
2001-07-21,-0.005466426,0.9000001,10848.0,0.33333337
2001-07-22,0.082927644,0.0,18104.967,2.2
2001-07-23,0.115286216,0.033333335,21422.967,2.883334
2001-07-24,0.0458337,0.0,20368.967,1.4166666
2001-07-25,0.070299916,0.0,26007.65,1.9333334
2001-07-26,0.057672188,0.0,6799.3843,1.6666666
2001-07-27,0.06872146,6.9500003,6939.2837,1.9000002
2001-07-28,-0.0007310286,18.566668,0.0,0.4333334
2001-07-29,0.1657971,0.3166667,28206.197,3.9500005
2001-07-30,0.37888995,0.0,29011.016,8.450001
2001-07-31,0.36784074,0.0,31482.969,8.216668
2001-08-01,0.16579707,17.0,10710.667,3.9499998
2001-08-02,0.07898147,1.9500002,12198.434,2.1166666
2001-08-03,0.23130342,0.0,21725.217,5.333334
2001-08-04,0.32127595,0.016666668,24437.951,7.233334
2001-08-05,0.40493464,0.36666667,17407.416,9.000001
2001-08-06,0.20841564,3.5166667,18038.1,4.85
2001-08-07,0.09239843,1.6166668,8281.316,2.3999999
2001-08-08,0.4980641,0.9000001,21061.682,10.966668
2001-08-09,0.14527701,9.083333,11675.983,3.5166662
2001-08-10,0.36547297,4.766667,8896.418,8.166667
2001-08-11,0.6077674,0.0,32824.97,13.283334
2001-08-12,0.4783332,1.4333334,31648.219,10.549999
2001-08-13,0.39783147,2.8999999,19437.05,8.849999
2001-08-14,0.6661706,0.33333334,22909.367,14.516665
2001-08-15,0.7222062,0.0,39622.766,15.7
2001-08-16,0.8248064,0.0,43907.95,17.866667
2001-08-17,0.4980641,5.183334,21665.1,10.966667
2001-08-18,0.111340016,3.05,6742.351,2.8
2001-08-19,0.3362714,3.866666,12142.449,7.550001
2001-08-20,0.73878,3.8833332,21525.818,16.05
2001-08-21,0.53515804,2.8,19821.184,11.750001
2001-08-22,0.7671923,1.15,28793.9,16.649998
2001-08-23,0.37889,2.2166665,18170.303,8.450002
2001-08-24,0.62355214,1.1333334,23250.135,13.616669
2001-08-25,0.5343688,1.4166669,28131.1,11.733335
2001-08-26,0.70957845,0.29999998,26312.803,15.433333
2001-08-27,0.8161248,0.0,39141.668,17.683332
2001-08-28,0.9573974,0.0,35313.55,20.666664
2001-08-29,0.90609735,0.0,32945.652,19.583332
2001-08-30,0.6314445,0.0,23787.85,13.783336
2001-08-31,0.9234604,0.0,42958.754,19.949999
2001-09-01,0.87137115,0.0,47081.066,18.85
2001-09-02,1.0655226,0.0,43189.12,22.950003
2001-09-03,0.9629221,0.0,36252.715,20.783333
2001-09-04,1.2028489,1.7666668,37634.47,25.85
2001-09-05,0.8177032,7.083334,16321.583,17.716663
2001-09-06,0.95266205,0.0,36311.348,20.566666
2001-09-07,1.0599978,0.0,35968.05,22.833334
2001-09-08,1.2217904,0.0,31466.951,26.25
2001-09-09,1.4893403,0.0,15963.034,31.9
2001-09-10,1.6771779,0.0,4557.0835,35.86667
2001-09-11,1.6456085,0.0,35853.77,35.2
2001-09-12,1.6598148,0.0,0.0,35.500004
2001-09-13,1.7916167,0.0,19437.9,38.283337
2001-09-14,1.1854857,0.8833334,24975.9,25.483332
2001-09-15,0.92424965,1.3666668,11651.833,19.966665
2001-09-16,2.0583773,0.116666675,24140.5,43.916668
2001-09-17,1.5169637,10.6,6552.6665,32.483337
2001-09-18,1.5919406,0.0,10243.333,34.066666
2001-09-19,1.8934276,0.0,18882.969,40.433334
2001-09-20,1.8918489,4.766667,11926.0,40.399998
2001-09-21,2.1964927,2.6,13623.017,46.833332
2001-09-22,2.1436138,0.33333334,21306.783,45.71666
2001-09-23,1.6953303,0.06666667,15700.284,36.250004
2001-09-24,1.9786646,0.0,0.0,42.233334
2001-09-25,1.8263429,0.016666668,9865.45,39.01667
2001-09-26,1.2486242,3.2166672,9326.45,26.816664
2001-09-27,0.7348339,10.466667,0.0,15.966667
2001-09-28,2.2256947,0.0,0.0,47.45
2001-09-29,2.3977475,4.7166667,11075.968,51.08334
2001-09-30,2.2043853,0.0,22055.336,47.0
2001-10-01,2.0315433,0.016666668,9139.801,43.350002
2001-10-02,2.3961687,0.0,17256.334,51.050003
2001-10-03,2.5224457,0.0,0.0,53.716663
2001-10-04,2.1112561,0.0,13216.716,45.03334
2001-10-05,2.5926876,12.966667,0.0,55.2
2001-10-06,1.5572144,0.90000004,13252.034,33.333332
2001-10-07,2.1333542,1.8000002,0.0,45.5
2001-10-08,1.420677,5.766667,0.0,30.449997
2001-10-09,1.2344183,1.7666668,0.0,26.516668
2001-10-10,0.95976514,0.51666665,2133.1997,20.716665
2001-10-11,1.6361378,0.0,19770.467,35.000004
2001-10-12,2.6368847,0.033333335,0.0,56.133335
2001-10-13,1.2936107,2.2166667,4537.7837,27.766668
2001-10-14,1.5887839,10.25,14766.899,34.000004
2001-10-15,0.5106918,15.083335,0.0,11.233334
2001-10-16,1.5430082,1.666667,0.0,33.033333
2001-10-17,1.451457,2.4166667,0.0,31.099997
2001-10-18,2.509818,2.0000002,639.7505,53.449997
2001-10-19,1.0260608,15.133334,0.0,22.116667
2001-10-20,1.2288935,3.9999993,0.0,26.4
2001-10-21,1.9841892,0.18333334,9063.45,42.349995
2001-10-22,2.6376739,0.30000004,0.0,56.149998
2001-10-23,2.348815,2.1166666,0.0,50.050003
2001-10-24,2.9217982,0.116666675,0.0,62.150005
2001-10-25,1.7276889,0.4666667,0.0,36.93334
2001-10-26,2.2769947,0.41666666,7290.7007,48.533337
2001-10-27,2.7126508,3.216667,0.0,57.733326
2001-10-28,1.2312614,7.283333,0.0,26.450003
2001-10-29,2.2264838,2.3666666,0.0,47.466663
2001-10-30,2.4979796,1.1666669,0.0,53.199997
2001-10-31,2.5990014,2.4333332,0.0,55.333332
2001-11-01,2.0315433,7.316666,0.0,43.349995
2001-11-02,3.5224042,11.8,0.0,74.833336
2001-11-03,1.8002983,4.9,0.0,38.46667
2001-11-04,2.6376743,0.0,0.0,56.150005
2001-11-05,3.4442697,0.0,0.0,73.18333
2001-11-06,3.9698992,0.0,0.0,84.28334
2001-11-07,3.4703145,0.0,0.0,73.73333
2001-11-08,3.7694335,1.5333334,0.0,80.049995
2001-11-09,1.2683554,8.433333,0.0,27.233337
2001-11-10,1.838181,7.483333,0.0,39.266663
2001-11-11,3.292737,0.0,0.0,69.98333
2001-11-12,3.757595,5.15,0.0,79.799995
2001-11-13,1.084464,9.533334,0.0,23.35
2001-11-14,1.6763886,3.1999998,0.0,35.850002
2001-11-15,3.662098,0.083333336,0.0,77.78333
2001-11-16,2.6534586,8.883333,0.0,56.483334
2001-11-17,2.910748,0.6166667,0.0,61.91666
2001-11-18,1.9273648,52.600006,0.0,41.150005
2001-11-19,1.0568409,1.9333334,0.0,22.766668
2001-11-20,3.570547,0.18333334,0.0,75.85
2001-11-21,1.4601387,4.1166663,0.0,31.28333
2001-11-22,1.356749,0.9500001,0.0,29.099997
2001-11-23,2.5753245,0.0,0.0,54.83333
2001-11-24,2.3961687,0.0,0.0,51.05
2001-11-25,2.4648318,5.5,0.0,52.5
2001-11-26,2.0694265,2.4,0.0,44.149998
2001-11-27,2.1878114,20.916666,0.0,46.650005
2001-11-28,1.8113474,1.816667,0.0,38.7
2001-11-29,1.5193312,1.9000001,0.0,32.533333
2001-11-30,1.5153852,7.2333336,0.0,32.45
2001-12-01,1.5895729,6.2499986,0.0,34.016666
2001-12-02,2.8665519,0.88333344,1537.8662,60.983337
2001-12-03,2.159399,7.4666667,0.0,46.05
2001-12-04,2.5177107,16.116667,0.0,53.61667
2001-12-05,0.81928176,10.200001,0.0,17.75
2001-12-06,0.9605545,17.016668,0.0,20.733334
2001-12-07,2.1949143,12.866666,0.0,46.8
2001-12-08,1.7040119,4.516666,0.0,36.43334
2001-12-09,2.3685455,0.1,0.0,50.466663
2001-12-10,2.387487,4.366667,0.0,50.866665
2001-12-11,2.3006716,23.200003,0.0,49.033337
2001-12-12,4.139584,0.21666668,0.0,87.86667
2001-12-13,3.7473354,0.05,0.0,79.583336
2001-12-14,3.6944566,3.6666667,0.0,78.46667
2001-12-15,3.0338688,0.61666673,0.0,64.51666
2001-12-16,4.1522117,0.25000003,0.0,88.13334
2001-12-17,3.1191058,7.583334,0.0,66.316666
2001-12-18,2.7252789,0.13333334,0.0,58.0
2001-12-19,2.8357716,0.033333335,0.0,60.333332
2001-12-20,3.000721,0.016666668,0.0,63.816666
2001-12-21,2.8586593,0.48333335,0.0,60.816666
2001-12-22,2.5516477,2.1666667,0.0,54.333332
2001-12-23,2.8933854,3.8999999,0.0,61.550003
2001-12-24,3.3108897,10.633334,0.0,70.36667
2001-12-25,3.5405564,1.5,0.0,75.216675
2001-12-26,2.3306627,14.183334,0.0,49.666668
2001-12-27,4.0582924,0.5,0.0,86.149994
2001-12-28,3.5626545,5.85,0.0,75.68333
2001-12-29,3.5129333,3.7333333,0.0,74.63333
2001-12-30,4.3297887,0.21666668,0.0,91.88333
2001-12-31,3.589489,10.833333,0.0,76.25001
2002-01-01,1.8658046,13.183334,0.0,39.850002
2002-01-02,4.048033,14.6833315,0.0,85.93334
2002-01-03,1.8050332,51.13333,0.0,38.56666
2002-01-04,3.3653464,0.9000001,0.0,71.51666
2002-01-05,3.9517465,0.5,0.0,83.9
2002-01-06,2.8531346,0.9833334,0.0,60.7
2002-01-07,2.998353,0.9333334,0.0,63.766663
2002-01-08,1.9178938,9.133334,0.0,40.95
2002-01-09,1.6164072,7.499998,0.0,34.58334
2002-01-10,1.721375,1.0333334,0.0,36.800003
2002-01-11,2.4600964,1.85,0.0,52.399998
2002-01-12,2.2990932,1.7333332,0.0,49.0
2002-01-13,2.0212831,0.84999996,0.0,43.13333
2002-01-14,2.8373504,2.2333333,0.0,60.366673
2002-01-15,2.4829845,9.733334,0.0,52.883335
2002-01-16,3.4687362,0.96666664,0.0,73.7
2002-01-17,3.0756984,1.35,0.0,65.4
2002-01-18,2.716597,14.250004,0.0,57.816666
2002-01-19,3.209868,6.4833336,0.0,68.23334
2002-01-20,4.227188,0.0,0.0,89.71665
2002-01-21,4.633643,0.0,0.0,98.299995
2002-01-22,2.380384,0.63333327,0.0,50.716663
2002-01-23,4.65811,2.0833333,0.0,98.81667
2002-01-24,1.6164066,2.2999997,0.0,34.58333
2002-01-25,3.1285768,0.15,0.0,66.51667
2002-01-26,3.5642333,0.0,0.0,75.71667
2002-01-27,4.4205503,0.016666668,0.0,93.799995
2002-01-28,4.2161393,0.0,0.0,89.48333
2002-01-29,4.323475,0.0,0.0,91.74999
2002-01-30,4.5365677,0.0,0.0,96.25
2002-01-31,4.899615,3.6666667,0.0,103.916664
2002-02-01,4.7259836,0.0,0.0,100.25
2002-02-02,4.509734,0.0,0.0,95.68334
2002-02-03,3.574493,5.0666666,0.0,75.93333
2002-02-04,2.6960773,14.816666,0.0,57.383335
2002-02-05,2.4616752,5.816667,0.0,52.43333
2002-02-06,2.3117208,0.033333335,0.0,49.266666
2002-02-07,3.6699905,0.016666668,0.0,77.950005
2002-02-08,2.8523455,0.0,0.0,60.68334
2002-02-09,3.275374,0.0,0.0,69.61666
2002-02-10,1.7758319,3.25,0.0,37.95
2002-02-11,3.3519297,0.38333333,0.0,71.23333
2002-02-12,2.2462149,5.7999997,0.0,47.883335
2002-02-13,2.9375825,0.0,0.0,62.483334
2002-02-14,3.9959435,0.0,0.0,84.833336
2002-02-15,3.984105,0.0,0.0,84.583336
2002-02-16,3.6273718,0.0,0.0,77.049995
2002-02-17,3.854671,2.9666665,0.0,81.85
2002-02-18,2.5682216,5.399999,0.0,54.683334
2002-02-19,3.616323,0.05,0.0,76.81667
2002-02-20,3.776537,0.016666668,0.0,80.200005
2002-02-21,3.0962186,1.0166668,0.0,65.833336
2002-02-22,2.6211004,6.666666,0.0,55.800003
2002-02-23,3.5350318,2.2833335,0.0,75.1
2002-02-24,3.3787637,0.11666667,0.0,71.8
2002-02-25,3.7544384,0.0,0.0,79.73333
2002-02-26,3.6936674,0.0,0.0,78.450005
2002-02-27,2.562697,12.433333,0.0,54.56667
2002-02-28,2.5918984,2.3,0.0,55.183334
2002-03-01,3.9430652,5.3666663,0.0,83.71667
2002-03-02,2.7868385,10.933334,0.0,59.299988
2002-03-03,2.5224457,2.0333333,0.0,53.71666
2002-03-04,3.4150681,0.0,0.0,72.566666
2002-03-05,3.2477512,0.0,0.0,69.03334
2002-03-06,3.4119115,0.0,0.0,72.50001
2002-03-07,3.244594,0.0,0.0,68.96667
2002-03-08,1.9439383,0.29999998,0.0,41.499996
2002-03-09,1.6392947,1.1999999,4771.3003,35.06667
2002-03-10,1.3638524,0.26666668,0.0,29.25
2002-03-11,2.915484,0.0,0.0,62.016666
2002-03-12,3.0693846,0.033333335,0.0,65.26667
2002-03-13,1.3788478,1.7833334,0.0,29.566668
2002-03-14,3.03308,0.016666668,0.0,64.50001
2002-03-15,2.9581027,3.9166667,0.0,62.91667
2002-03-16,2.5824275,3.8999996,0.0,54.983326
2002-03-17,2.6203108,8.783334,0.0,55.78333
2002-03-18,2.6763463,10.083334,0.0,56.966663
2002-03-19,2.5098186,0.5166667,0.0,53.45
2002-03-20,2.363021,5.383333,3310.1003,50.350002
2002-03-21,2.3590746,3.6833334,0.0,50.266663
2002-03-22,2.7821035,0.0,0.0,59.2
2002-03-23,2.2793622,0.0,8077.35,48.583332
2002-03-24,2.3353977,0.0,0.0,49.766666
2002-03-25,2.6976562,0.0,0.0,57.41667
2002-03-26,2.467989,0.0,0.0,52.56667
2002-03-27,2.5753245,0.9666667,0.0,54.83333
2002-03-28,1.806612,0.38333336,9784.483,38.600002
2002-03-29,1.8192397,5.7166667,0.0,38.86667
2002-03-30,2.1941252,2.6499999,9014.117,46.783337
2002-03-31,2.3480258,0.4666667,11837.517,50.033337
2002-04-01,2.1957035,0.5833334,4317.5,46.816666
2002-04-02,1.820029,0.0,18693.166,38.883335
2002-04-03,1.6582364,0.0,16158.75,35.46667
2002-04-04,1.7568903,4.7000003,15772.766,37.55
2002-04-05,0.45939168,17.56667,0.0,10.150001
2002-04-06,1.5879945,2.9499996,9423.35,33.983334
2002-04-07,2.1009955,0.15,10227.634,44.816666
2002-04-08,0.99764824,0.0,9890.767,21.516665
2002-04-09,1.9218397,0.0,5468.017,41.03333
2002-04-10,1.9163153,0.0,3641.4502,40.916668
2002-04-11,1.6653394,0.0,12377.083,35.61667
2002-04-12,1.6108823,0.0,24929.65,34.466667
2002-04-13,1.7371595,0.0,28149.266,37.133335
2002-04-14,0.9053081,0.70000005,535.28345,19.566666
2002-04-15,1.2146873,0.06666667,17226.252,26.1
2002-04-16,1.5911516,0.0,12054.282,34.050003
2002-04-17,1.4269909,0.0,33961.5,30.58333
2002-04-18,1.1294504,0.1,20176.553,24.300003
2002-04-19,1.0773609,0.0,18138.299,23.199999
2002-04-20,1.4498786,0.0,26559.164,31.066664
2002-04-21,1.2083737,0.0,18824.201,25.96667
2002-04-22,1.2588844,0.0,26806.88,27.033335
2002-04-23,1.0734148,0.05,27611.482,23.116669
2002-04-24,0.99843764,4.0666666,16265.95,21.533333
2002-04-25,0.4412393,0.5333333,11983.083,9.766666
2002-04-26,1.38674,0.7333334,16559.697,29.73333
2002-04-27,0.5572565,35.716667,6758.3833,12.216667
2002-04-28,0.7222062,8.383334,0.0,15.7
2002-04-29,1.2754583,0.0,29021.682,27.383333
2002-04-30,1.4143631,7.566667,26801.084,30.316664
2002-05-01,1.3906862,2.3999999,23305.1,29.816664
2002-05-02,0.569095,2.0333333,7284.3667,12.466667
2002-05-03,0.61408126,2.966667,7853.1504,13.416667
2002-05-04,0.7269415,0.55,8937.317,15.799999
2002-05-05,1.0173793,0.0,35432.5,21.933334
2002-05-06,0.5683058,2.1166668,14411.984,12.450001
2002-05-07,0.9747607,0.0,20864.285,21.033335
2002-05-08,0.70957834,0.81666666,10407.533,15.4333315
2002-05-09,0.38599306,0.13333334,13131.484,8.600001
2002-05-10,0.58014435,0.30000004,17699.734,12.700002
2002-05-11,0.423087,0.2,19633.084,9.383334
2002-05-12,0.7703494,0.0,32939.438,16.716667
2002-05-13,0.8729496,0.1,28477.08,18.883333
2002-05-14,0.76482475,0.0,26930.584,16.6
2002-05-15,0.68905836,0.0,37318.77,15.0
2002-05-16,0.73325545,0.0,46825.918,15.933334
2002-05-17,0.6085566,0.0,43174.684,13.3
2002-05-18,0.5951397,0.1,38743.332,13.016666
2002-05-19,0.19420944,2.15,14978.401,4.5499997
2002-05-20,0.2249895,1.8333334,19969.217,5.1999993
2002-05-21,0.06793222,10.383334,18069.398,1.8833333
2002-05-22,0.3331145,2.1499999,23473.084,7.483335
2002-05-23,0.30549127,12.133334,5880.916,6.9
2002-05-24,0.45149937,1.6666666,21531.883,9.983335
2002-05-25,0.5256872,1.5333334,24652.166,11.55
2002-05-26,0.30864823,0.8166668,22343.783,6.966667
2002-05-27,0.3781007,1.1333334,21262.018,8.433333
2002-05-28,0.24945578,0.06666667,25654.367,5.716667
2002-05-29,0.19420949,0.0,22961.717,4.5500007
2002-05-30,0.18631715,1.8666668,26685.65,4.3833337
2002-05-31,0.22498956,0.0,14973.401,5.200001
2002-06-01,0.307859,0.7166667,19176.502,6.950001
2002-06-02,0.11686462,0.21666665,4314.7505,2.9166663
2002-06-03,0.21472952,0.0,15516.102,4.9833336
2002-06-04,0.18710634,3.0,14536.483,4.3999996
2002-06-05,0.19815564,7.65,15547.333,4.6333337
2002-06-06,0.31654063,0.0,21471.799,7.133335
2002-06-07,0.20999411,0.06666667,12441.25,4.883333
2002-06-08,0.062407598,23.883333,4355.0835,1.7666669
2002-06-09,0.25498042,0.06666667,20749.783,5.8333344
2002-06-10,0.28654975,11.133334,15906.218,6.5000014
2002-06-11,0.38046843,8.616666,25728.516,8.483335
2002-06-12,0.28023583,12.850001,16666.467,6.366667
2002-06-13,0.16895397,3.7166665,18905.635,4.016666
2002-06-14,0.082927644,16.016668,11813.284,2.2
2002-06-15,0.39783153,0.016666668,17563.232,8.85
2002-06-16,0.23288187,22.283333,17297.434,5.3666673
2002-06-17,0.057672203,3.3499992,4115.6333,1.6666669
2002-06-18,0.038730618,0.1,7862.7837,1.2666669
2002-06-19,0.060829118,0.033333335,8654.333,1.7333332
2002-06-20,0.035573687,0.0,16517.0,1.2000003
2002-06-21,0.018999793,0.8,12495.5,0.85000014
2002-06-22,-0.021251082,8.766667,14557.95,0.0
2002-06-23,-0.011780289,3.1166666,21343.05,0.2
2002-06-24,-0.0094125895,1.2833334,8139.699,0.25000003
2002-06-25,-0.021251082,1.7999998,2183.45,0.0
2002-06-26,-0.021251082,1.2666668,10312.351,0.0
2002-06-27,-0.021251082,2.3833332,1022.5667,0.0
2002-06-28,-0.0038879607,0.23333335,4250.217,0.3666667
2002-06-29,0.02136749,4.2166667,8710.983,0.9000001
2002-06-30,-0.005466426,3.7999992,2390.4001,0.33333337
2002-07-01,0.07345686,0.033333335,17790.35,2.0000002
2002-07-02,0.080559954,0.0,14905.017,2.1500003
2002-07-03,0.055304497,0.5166667,10610.649,1.6166668
2002-07-04,-0.0038879607,0.0,13162.968,0.3666667
2002-07-05,0.0600399,0.4,18574.232,1.7166668
2002-07-06,-0.019672617,0.96666676,17704.635,0.033333335
2002-07-07,-0.012569522,0.33333334,20377.05,0.18333335
2002-07-08,0.060829133,0.11666667,13476.066,1.7333336
2002-07-09,0.07819225,0.8166668,16769.951,2.1000001
2002-07-10,0.0126859285,0.06666667,18257.783,0.7166667
2002-07-11,0.06477529,0.0,5668.5503,1.8166667
2002-07-12,0.041098308,0.083333336,7894.733,1.3166667
2002-07-13,0.17921405,0.0,15278.915,4.2333336
2002-07-14,0.20289102,0.13333334,14465.417,4.7333336
2002-07-15,0.15553707,2.4166663,9780.583,3.7333336
2002-07-16,0.075824544,0.033333335,22552.719,2.05
2002-07-17,0.13817394,0.0,30048.467,3.3666668
2002-07-18,0.07740301,1.3333334,11734.5,2.0833333
2002-07-19,-0.0007310305,0.0,3887.8167,0.43333337
2002-07-20,0.0679322,11.733334,13810.034,1.8833331
2002-07-21,0.072667606,1.0000001,10179.032,1.9833332
2002-07-22,0.25576964,0.0,37001.465,5.850001
2002-07-23,0.26760814,0.0,43893.484,6.100001
2002-07-24,0.26366198,0.0,36710.285,6.016668
2002-07-25,0.16895401,0.21666668,6459.1333,4.016667
2002-07-26,0.2912851,0.016666668,16649.799,6.6000004
2002-07-27,0.3583699,0.0,40200.066,8.016667
2002-07-28,0.423087,0.0,37607.465,9.383334
2002-07-29,0.46570554,0.15,38458.984,10.283334
2002-07-30,0.17053248,0.15000002,3421.9167,4.05
2002-07-31,0.32048672,0.0,35431.652,7.216667
2002-08-01,0.42071933,0.0,37374.234,9.333335
2002-08-02,0.35047758,0.0,26328.553,7.850001
2002-08-03,0.21867564,12.849999,12800.083,5.066666
2002-08-04,0.25576964,0.116666675,8026.4507,5.850001
2002-08-05,0.26997584,0.016666668,12702.784,6.150001
2002-08-06,0.43097928,0.0,43603.812,9.55
2002-08-07,0.3457422,3.3333333,23361.719,7.7500014
2002-08-08,0.21709722,0.5166667,18793.416,5.033334
2002-08-09,0.6653814,0.0,33811.72,14.5
2002-08-10,0.40493459,1.7333335,16367.649,9.0
2002-08-11,0.63381207,17.033335,17198.467,13.833333
2002-08-12,0.35047755,19.983332,5962.033,7.8500004
2002-08-13,0.23998496,28.85,4363.2163,5.516667
2002-08-14,0.64801836,0.48333335,28324.686,14.133335
2002-08-15,0.54699653,0.0,15504.099,12.000001
2002-08-16,0.56672734,0.44999996,36333.785,12.416668
2002-08-17,0.73641235,3.7,21949.666,16.0
