Date,Rainfall,PET
10/11/2020,0.4,4
11/11/2020,0,4.6
12/11/2020,0,4.7
13/11/2020,0,4.2
14/11/2020,0,4.7
15/11/2020,0,1.8
16/11/2020,0,3.7
17/11/2020,1.4,4.2
18/11/2020,1.8,4.4
19/11/2020,0,4.8
20/11/2020,0,4.7
21/11/2020,0.2,1.8
22/11/2020,0,4.3
23/11/2020,0,4.5
24/11/2020,1.4,3.6
25/11/2020,0,3.6
26/11/2020,0,5.3
27/11/2020,0.2,4.2
28/11/2020,0,4.6
29/11/2020,0,2.2
30/11/2020,5.2,4.9
1/12/2020,2.2,2.8
2/12/2020,0,4.8
3/12/2020,7.2,2.8
4/12/2020,0.2,4.4
5/12/2020,0.4,3.1
6/12/2020,0.8,3
7/12/2020,0,2.4
8/12/2020,0,3.9
9/12/2020,0,5.7
10/12/2020,0.2,4.2
11/12/2020,11.4,5.5
12/12/2020,1.8,3
13/12/2020,0,5.1
14/12/2020,0,5.4
15/12/2020,0,5.5
16/12/2020,0,6.2
17/12/2020,0,3.4
18/12/2020,0.4,5.3
19/12/2020,0,2.9
20/12/2020,0,2.8
21/12/2020,0,4.5
22/12/2020,0.2,2.3
23/12/2020,0.4,5.7
24/12/2020,7,2.5
25/12/2020,0.4,4.4
26/12/2020,2.6,4.1
27/12/2020,3.6,4.1
28/12/2020,0,5.2
29/12/2020,0.8,5.4
30/12/2020,0,5.9
31/12/2020,0,2
1/01/2021,0,5
2/01/2021,25,1.7
3/01/2021,18.6,0.9
4/01/2021,0,1.8
5/01/2021,0.6,5.1
6/01/2021,14.8,1.1
7/01/2021,0,2.8
8/01/2021,4,2.8
9/01/2021,0.8,5.6
10/01/2021,0.2,5.6
11/01/2021,0,4.1
12/01/2021,0,5.5
13/01/2021,0,5.8
14/01/2021,0,5.8
15/01/2021,0,6.3
16/01/2021,0,6.5
17/01/2021,5.6,6
18/01/2021,11.4,3.2
19/01/2021,5.4,3.1
20/01/2021,16.4,1
21/01/2021,0.2,2.6
22/01/2021,0,3.6
23/01/2021,0,4
24/01/2021,0,3.5
25/01/2021,0,4.2
26/01/2021,0,5.1
27/01/2021,0,4.4
28/01/2021,2,3.7
29/01/2021,0,3.4
30/01/2021,0,3.9
31/01/2021,0,4.6
1/02/2021,0,4.9
2/02/2021,0,4.7
3/02/2021,0,5.2
4/02/2021,0,5.1
5/02/2021,0,4.1
6/02/2021,0.6,4.8
7/02/2021,0,5.4
8/02/2021,0,5.4
9/02/2021,3.8,1.7
10/02/2021,18.4,1.4
11/02/2021,1.6,2.4
12/02/2021,0,1.9
13/02/2021,0.2,4.2
14/02/2021,0.8,2.9
15/02/2021,0.6,3.5
16/02/2021,0,2.9
17/02/2021,0.2,3.8
18/02/2021,0.6,3.9
19/02/2021,0.6,4.2
20/02/2021,0.2,4.5
21/02/2021,0,4.4
22/02/2021,0.2,3.8
23/02/2021,0.2,1.7
24/02/2021,0,2.9
25/02/2021,0,3.4
26/02/2021,0,3.2
27/02/2021,0,3.2
28/02/2021,1,3.4
1/03/2021,1.2,3.3
2/03/2021,0,2.2
3/03/2021,3.6,2.2
4/03/2021,0.2,3
5/03/2021,0.8,3.3
6/03/2021,22.4,0.5
7/03/2021,0,2
8/03/2021,0,2
9/03/2021,0,2.2
10/03/2021,0,2.1
11/03/2021,3.4,1.3
12/03/2021,0.6,2.6
13/03/2021,0.4,3
14/03/2021,0,2.9
15/03/2021,0,2.6
16/03/2021,6.2,1.3
17/03/2021,0,2.4
18/03/2021,0,2.2
19/03/2021,0.6,2.3
20/03/2021,0.2,2
21/03/2021,0.4,2
22/03/2021,0,2
23/03/2021,0.6,2.1
24/03/2021,0.4,2.3
25/03/2021,0.2,1.5
26/03/2021,0.4,2.1
27/03/2021,0.4,1.3
28/03/2021,1.2,0.7
29/03/2021,0.4,1.8
30/03/2021,0.2,1.5
31/03/2021,0.4,1.7
1/04/2021,0,2.1
2/04/2021,0,1.4
3/04/2021,0,1.3
4/04/2021,0,1.3
5/04/2021,0.8,1
6/04/2021,0.2,1.2
7/04/2021,0.4,1.4
8/04/2021,0,1.3
9/04/2021,0,1.2
10/04/2021,1.2,1.1
11/04/2021,9.8,0.6
12/04/2021,0,0.8
13/04/2021,29.2,0.6
14/04/2021,0.6,0.7
15/04/2021,0,1
16/04/2021,2.2,0.7
17/04/2021,1.8,0.8
18/04/2021,0,0.8
19/04/2021,0,0.6
20/04/2021,0,0.7
21/04/2021,0,0.7
22/04/2021,0,0.7
23/04/2021,0.6,0.6
24/04/2021,1.4,0.5
25/04/2021,0.2,0.7
26/04/2021,0.4,0.4
27/04/2021,2.6,0.3
28/04/2021,0,0.3
29/04/2021,0,0.3
30/04/2021,0,0.4
1/05/2021,0,0.3
2/05/2021,0,0.4
3/05/2021,0,0.3
4/05/2021,0,0.2
5/05/2021,1.6,0.1
6/05/2021,0,0.3
7/05/2021,0,0.1
8/05/2021,0,0.1
9/05/2021,14.6,0
10/05/2021,3.8,0.5
11/05/2021,1.2,0.1
12/05/2021,6.2,0.1
13/05/2021,0,0
14/05/2021,0,0
15/05/2021,0.8,0
16/05/2021,2,0.1
17/05/2021,0,0
18/05/2021,6.2,0
19/05/2021,0,0
20/05/2021,0,0
21/05/2021,0.6,0
22/05/2021,4.2,0.1
23/05/2021,0,0
24/05/2021,0,0
25/05/2021,0,0
26/05/2021,0,0
27/05/2021,0,0
28/05/2021,0.8,0
29/05/2021,7,0
30/05/2021,0.2,0
31/05/2021,0,0
1/06/2021,0,0
2/06/2021,0,0
3/06/2021,0,0
4/06/2021,0,0
5/06/2021,0,0
6/06/2021,10,0
7/06/2021,0.2,0
8/06/2021,0,0
9/06/2021,0,0
10/06/2021,0,0
11/06/2021,0,0
12/06/2021,0,0
13/06/2021,0,0
14/06/2021,22.6,0
15/06/2021,6,0
16/06/2021,1.2,0
17/06/2021,0.8,0
18/06/2021,0.2,0
19/06/2021,0,0
20/06/2021,0,0
21/06/2021,0,0
22/06/2021,0,0
23/06/2021,0,0
24/06/2021,0,0
25/06/2021,0,0
26/06/2021,8.8,0
27/06/2021,0,0
28/06/2021,3.4,0
29/06/2021,0,0
30/06/2021,0,0
1/07/2021,0,0
2/07/2021,0.2,0
3/07/2021,0,0
4/07/2021,0,0
5/07/2021,0,0
6/07/2021,8.8,0
7/07/2021,51.6,0
8/07/2021,0,0
9/07/2021,0,0
10/07/2021,0,0
11/07/2021,0,0
12/07/2021,0,0
13/07/2021,0,0
14/07/2021,0,0
15/07/2021,11.4,0
16/07/2021,9.2,0
17/07/2021,15.4,0
18/07/2021,0,0
19/07/2021,0,0
20/07/2021,0,0
21/07/2021,0,0
22/07/2021,0.6,0
23/07/2021,0,0
24/07/2021,0,0
25/07/2021,0,0
26/07/2021,3.4,0
27/07/2021,4.4,0
28/07/2021,0,0
29/07/2021,0,0
30/07/2021,0,0
31/07/2021,0,0
1/08/2021,0,0.1
2/08/2021,0,0.1
3/08/2021,7.6,0
4/08/2021,0,0.1
5/08/2021,0,0
6/08/2021,0,0
7/08/2021,0.6,0.1
8/08/2021,0,0.1
9/08/2021,0.4,0.1
10/08/2021,0,0.1
11/08/2021,0,0.1
12/08/2021,0,0.2
13/08/2021,22.6,0.2
14/08/2021,5.6,0.4
15/08/2021,0,0.4
16/08/2021,0.2,0.3
17/08/2021,30.6,0.2
18/08/2021,4.8,0.2
19/08/2021,0,0.4
20/08/2021,0,0.4
21/08/2021,0,0.4
22/08/2021,0,0.4
23/08/2021,0,0.4
24/08/2021,0,0.3
25/08/2021,0.2,0.7
26/08/2021,0,0.7
27/08/2021,0,0.3
28/08/2021,0,0.6
29/08/2021,0,0.7
30/08/2021,0,0.5
31/08/2021,0,0.9
1/09/2021,0,0.8
2/09/2021,0,0.9
3/09/2021,0,1.2
4/09/2021,0,1
5/09/2021,0,0.8
6/09/2021,0,0.8
7/09/2021,6.4,0.5
8/09/2021,5.8,0.5
9/09/2021,0,1
10/09/2021,14,0.8
11/09/2021,0.2,0.9
12/09/2021,0,1.1
13/09/2021,18.2,0.4
14/09/2021,0,1.4
15/09/2021,0,1.2
16/09/2021,0,1.4
17/09/2021,0,1.3
18/09/2021,0,1.6
19/09/2021,0,1.2
20/09/2021,0,1
21/09/2021,5.8,1.2
22/09/2021,7.8,0.8
23/09/2021,0,1.9
24/09/2021,0,1.9
25/09/2021,13,1.7
26/09/2021,7.2,0.5
27/09/2021,0,2
28/09/2021,0,1.9
29/09/2021,0,2
30/09/2021,0,1.7
1/10/2021,0,2
2/10/2021,0,2.3
3/10/2021,0,1.6
4/10/2021,0,1.4
5/10/2021,0,1.6
6/10/2021,0,2.2
7/10/2021,0.4,1.7
8/10/2021,0,2.1
9/10/2021,0.8,1.3
10/10/2021,0,2.5
11/10/2021,0,2.6
12/10/2021,23.6,0.6
13/10/2021,0,1.9
14/10/2021,0,2.8
15/10/2021,0,2.7
16/10/2021,0,2.9
17/10/2021,0.8,2.3
18/10/2021,10.8,2
19/10/2021,3.6,2.8
20/10/2021,0.2,1.7
21/10/2021,0,3.1
22/10/2021,0,3
23/10/2021,0,3.6
24/10/2021,0.2,2.9
25/10/2021,0.6,2.1
26/10/2021,0,4
27/10/2021,0,2.7
28/10/2021,0.2,3
29/10/2021,0.4,3.9
30/10/2021,0.2,3.2
31/10/2021,0,3.2
1/11/2021,0.2,3.25
2/11/2021,0,3.3
3/11/2021,0,4.1
4/11/2021,0,4
5/11/2021,0,4.3
6/11/2021,0,4.5
7/11/2021,0,4.6
8/11/2021,0,4.6
9/11/2021,0,4.6
10/11/2021,0,3.3
11/11/2021,0,2.7
12/11/2021,0,3.7
13/11/2021,3.6,4.2
14/11/2021,13.2,1.3
15/11/2021,0.6,2.4
16/11/2021,14.8,3
17/11/2021,5.2,2.2
18/11/2021,0,3
19/11/2021,0.2,4.6
20/11/2021,0,3.8
21/11/2021,0.4,2.6
22/11/2021,15.2,1.1
23/11/2021,0,3.3
24/11/2021,0,5.1
25/11/2021,0,5
26/11/2021,0,3.8
27/11/2021,8.4,3.3
28/11/2021,4.8,2.1
29/11/2021,0,4.9
30/11/2021,0,5.7
1/12/2021,0,5.8
2/12/2021,2.8,5.9
3/12/2021,7.2,3.7
4/12/2021,0,4
5/12/2021,0.2,3.1
6/12/2021,14.6,2.5
7/12/2021,0,2.2
8/12/2021,0,5
9/12/2021,0,3.6
10/12/2021,0.2,2.6
11/12/2021,1,4.4
12/12/2021,1.8,2.9
13/12/2021,0.6,4.8
14/12/2021,1,2.5
15/12/2021,0,5.8
16/12/2021,12.4,2.7
17/12/2021,16,2.9
18/12/2021,0,4.2
19/12/2021,0,4.7
20/12/2021,0,3.6
21/12/2021,12.4,3.6
22/12/2021,0,3.1
23/12/2021,0,3.5
24/12/2021,0,4.2
25/12/2021,0,5.1
26/12/2021,0.2,5.7
27/12/2021,1.4,4.7
28/12/2021,5.2,3.5
29/12/2021,0,5.2
30/12/2021,0,5.5
31/12/2021,0,4.1
