#,m3/s,m3/s,l/s,l/s,
date,Graview Ck at LHS m3/s,Lagoon Ck at MGH m3/s,Grandview Ck at LHS l/s,Lagoon Ck at MGH l/s,Luggate (Nat) l/s
23/10/2020 0:00,0.059853178,0.025758663,59.853178,25.758663,1367
24/10/2020 0:00,0.054657896,0.024674919,54.657896,24.674919,1288
25/10/2020 0:00,0.048172566,0.024325109,48.172566,24.325109,1230
26/10/2020 0:00,0.06870785,0.028887408,68.70785,28.887408,1197
27/10/2020 0:00,0.06368312,0.02712368,63.68312,27.12368,1180
28/10/2020 0:00,0.061759118,0.024684874,61.759118,24.684874,1510
29/10/2020 0:00,0.053132466,0.024043536,53.132466,24.043536,1340
30/10/2020 0:00,0.05233959,0.023492487,52.33959,23.492487,1225
31/10/2020 0:00,0.057842468,0.023919473,57.842468,23.919473,1150
1/11/2020 0:00,0.061946518,0.023308908,61.946518,23.308908,1131
2/11/2020 0:00,0.059521754,0.022000566,59.521754,22.000566,1108
3/11/2020 0:00,0.058378781,0.021471509,58.378781,21.471509,1107
4/11/2020 0:00,0.05139634,0.020984419,51.39634,20.984419,1101
5/11/2020 0:00,0.049423249,0.020935726,49.423249,20.935726,1120
6/11/2020 0:00,0.053104593,0.021096435,53.104593,21.096435,1148
7/11/2020 0:00,0.061708392,0.020571809,61.708392,20.571809,1123
8/11/2020 0:00,0.072796409,0.021665245,72.796409,21.665245,1153
9/11/2020 0:00,0.07041336,0.020319367,70.41336,20.319367,1116
10/11/2020 0:00,0.059494332,0.018958389,59.494332,18.958389,1425
11/11/2020 0:00,0.052851195,0.01836955,52.851195,18.36955,1336
12/11/2020 0:00,0.049649213,0.017834128,49.649213,17.834128,1400
13/11/2020 0:00,0.04979097,0.017351541,49.79097,17.351541,1325
14/11/2020 0:00,0.053556717,0.017223439,53.556717,17.223439,1227
15/11/2020 0:00,0.04755137,0.016880931,47.55137,16.880931,1166
16/11/2020 0:00,0.046682351,0.016615278,46.682351,16.615278,1151
17/11/2020 0:00,0.050550905,0.016936438,50.550905,16.936438,1164
18/11/2020 0:00,0.054594393,0.016600356,54.594393,16.600356,1298
19/11/2020 0:00,0.052467813,0.016233566,52.467813,16.233566,2652
20/11/2020 0:00,0.055285065,0.016028485,55.285065,16.028485,3058
21/11/2020 0:00,0.053605071,0.015471896,53.605071,15.471896,2131
22/11/2020 0:00,0.062249999,0.015648212,62.249999,15.648212,2196
23/11/2020 0:00,0.063082364,0.015721512,63.082364,15.721512,2597
24/11/2020 0:00,0.060662896,0.015900263,60.662896,15.900263,2188
25/11/2020 0:00,0.055864968,0.015263101,55.864968,15.263101,2794
26/11/2020 0:00,0.052809273,0.014944767,52.809273,14.944767,2170
27/11/2020 0:00,0.054530242,0.014243475,54.530242,14.243475,1945
28/11/2020 0:00,0.068164618,0.014300726,68.164618,14.300726,1778
29/11/2020 0:00,0.056703067,0.014190839,56.703067,14.190839,1669
30/11/2020 0:00,0.069300727,0.016806671,69.300727,16.806671,1608
1/12/2020 0:00,0.061192321,0.014536801,61.192321,14.536801,1562
2/12/2020 0:00,0.06121569,0.014320189,61.21569,14.320189,1596
3/12/2020 0:00,0.059507575,0.015010069,59.507575,15.010069,1560
4/12/2020 0:00,0.057697559,0.013283797,57.697559,13.283797,1799
5/12/2020 0:00,0.057452503,0.013283718,57.452503,13.283718,1872
6/12/2020 0:00,0.061772891,0.013271635,61.772891,13.271635,2607
7/12/2020 0:00,0.048212813,0.012236036,48.212813,12.236036,2540
8/12/2020 0:00,0.045647394,0.011724501,45.647394,11.724501,2191
9/12/2020 0:00,0.044000065,0.011435276,44.000065,11.435276,2024
10/12/2020 0:00,0.043731109,0.011374798,43.731109,11.374798,1892
11/12/2020 0:00,0.061626068,0.01463038,61.626068,14.63038,1808
12/12/2020 0:00,0.053729206,0.012480086,53.729206,12.480086,1741
13/12/2020 0:00,0.045399374,0.011372334,45.399374,11.372334,1651
14/12/2020 0:00,0.041591528,0.010998231,41.591528,10.998231,1602
15/12/2020 0:00,0.037341219,0.010758408,37.341219,10.758408,1634
16/12/2020 0:00,0.038730169,0.010446017,38.730169,10.446017,1545
17/12/2020 0:00,0.032710055,0.010652187,32.710055,10.652187,1515
18/12/2020 0:00,0.035510034,0.010549622,35.510034,10.549622,1460
19/12/2020 0:00,0.033220571,0.010331687,33.220571,10.331687,1527
20/12/2020 0:00,0.032351167,0.010384883,32.351167,10.384883,1505
21/12/2020 0:00,0.03760996,0.010687981,37.60996,10.687981,1484
22/12/2020 0:00,0.034329686,0.010503369,34.329686,10.503369,1512
23/12/2020 0:00,0.037713815,0.010553559,37.713815,10.553559,1523
24/12/2020 0:00,0.039852805,0.012375666,39.852805,12.375666,1448
25/12/2020 0:00,0.043278654,0.011493676,43.278654,11.493676,1441
26/12/2020 0:00,0.053878722,0.01635515,53.878722,16.35515,1443
27/12/2020 0:00,0.049486175,0.011735842,49.486175,11.735842,1878
28/12/2020 0:00,0.042555055,0.010781759,42.555055,10.781759,1913
29/12/2020 0:00,0.036287282,0.010158706,36.287282,10.158706,1688
30/12/2020 0:00,0.033344462,0.009870071,33.344462,9.870071,1502
31/12/2020 0:00,0.024664798,0.0097992,24.664798,9.7992,1440
1/01/2021 0:00,0.043551733,0.01250392,43.551733,12.50392,1407
2/01/2021 0:00,0.097216584,0.026500574,97.216584,26.500574,1381
3/01/2021 0:00,0.096492748,0.039531063,96.492748,39.531063,1378
4/01/2021 0:00,0.050288303,0.021112025,50.288303,21.112025,1302
5/01/2021 0:00,0.060752488,0.01990158,60.752488,19.90158,1321
6/01/2021 0:00,0.057024875,0.019536545,57.024875,19.536545,1313
7/01/2021 0:00,0.057452883,0.017615302,57.452883,17.615302,1302
8/01/2021 0:00,0.066661593,0.017157973,66.661593,17.157973,1320
9/01/2021 0:00,0.052225474,0.015498258,52.225474,15.498258,1334
10/01/2021 0:00,,0.014360348,,14.360348,1316
11/01/2021 0:00,,0.013545593,,13.545593,1271
12/01/2021 0:00,,0.0128718,,12.8718,1046
13/01/2021 0:00,,0.012207302,,12.207302,958
14/01/2021 0:00,,0.011756938,,11.756938,967
15/01/2021 0:00,,0.011339336,,11.339336,976
16/01/2021 0:00,,0.010955987,,10.955987,948
17/01/2021 0:00,,0.013003362,,13.003362,924
18/01/2021 0:00,,0.014166703,,14.166703,950
19/01/2021 0:00,,0.017974788,,17.974788,939
20/01/2021 0:00,,0.018445661,,18.445661,1616
21/01/2021 0:00,,0.015419255,,15.419255,1561
22/01/2021 0:00,,0.013993233,,13.993233,1281
23/01/2021 0:00,,0.013109223,,13.109223,1196
24/01/2021 0:00,,0.012464629,,12.464629,1190
25/01/2021 0:00,,0.011995513,,11.995513,1165
26/01/2021 0:00,,0.011481801,,11.481801,1193
27/01/2021 0:00,,0.010932382,,10.932382,1169
28/01/2021 0:00,,0.011648567,,11.648567,1178
29/01/2021 0:00,,0.011314819,,11.314819,1096
30/01/2021 0:00,,0.010989616,,10.989616,1109
31/01/2021 0:00,,0.010546789,,10.546789,1174
1/02/2021 0:00,,0.010247723,,10.247723,1077
2/02/2021 0:00,,0.009906458,,9.906458,1037
3/02/2021 0:00,,0.009770099,,9.770099,1037
4/02/2021 0:00,,0.009543895,,9.543895,1034
5/02/2021 0:00,,0.009576942,,9.576942,1034
6/02/2021 0:00,,0.00943857,,9.43857,1006
7/02/2021 0:00,,0.009250743,,9.250743,988
8/02/2021 0:00,,0.008983347,,8.983347,989
9/02/2021 0:00,,0.013395222,,13.395222,1033
