ConsentID,WellNumber,MaxFlowRate,StreamDepletionFlow,MaxHourlyVolume,MaxdailyVolume,MaxWeeklyVolume,MaxMonthlyVolume,MaxYearlyVolume,Aquifer,B1_APPL_STATUS,#Wells,WM_Accela,#WaterMeters,FMU,Rohe,Type,WellsDtbAquifer,B1_X_COORD,B1_Y_COORD,EastingTM,NorthingTM,ConsentCommencementDate,ConsentExpiryDate,ConsentIssued,Consumptive,USE1,USE2
2001.163.V1,,9,,,713,,,64170,Miscellaneous,Current,,WM1200,1,,,Groundwater Take,,1303548.5,5014452.5,,,04/19/2001,04/10/2026,04/19/2001,,Irrigation,Irrigation
RM21.339.01,,26,,,718,,6601,57466,,Current,,WM1604,1,,,Surface Take,,1305252,5013047,,,08/03/2021,08/03/2027,08/03/2021,Yes,,
RM18.351.01,,7,7,,720,,,,,Current,,WM1514,1,,,Groundwater Take,,1385800,4918625,,,01/22/2019,03/19/2039,11/01/2018,Yes,Water Supply Town Supply,Water Supply Town Supply
2000.383,,9.84,,,850,,,,,Expired – Pending Application,,WM0015,1,,,Surface Take,,1263936.75,5016283.25,,,10/03/2000,09/01/2021,10/03/2000,Yes,,
RM17.214.01,,10,,,864,,25920,,,Current,,,,,,Surface Take,,1279250.75,5023472.25,,,08/15/2018,04/01/2048,05/21/2018,Yes,,
2002.156,,30,,,864,3456,13824,69120,,Current,,WM1421,1,,,Surface Take,,1377420,4953484.25,,,06/26/2003,01/01/2028,06/26/2003,Yes,,
2004.004,,10.3,,,893,6250,25000,200000,,Current,,WM0416,1,,,Surface Take,,1368605,5005611,,,04/26/2004,04/01/2024,04/26/2004,Yes,,
RM11.100.01,,11,11,,946,,29326,121220,North Otago Volcanics,Current,,WM0608,1,,,Groundwater Take,,1435095,4995521,,,05/09/2011,05/01/2046,05/09/2011,Yes,Irrigation,Irrigation
2004.798.V1,,11,,,970.2,6350.4,27579,156600,Miscellaneous,Current,,WM0431,1,,,Groundwater Take,,1321635.5,4935391.5,,,10/06/2004,10/07/2024,10/06/2004,Yes,Irrigation,Irrigation
99169,,35,,,1000,,,,,Current,,WM0997,1,,,Surface Take,,1332783,5000884,,,06/16/2000,07/01/2035,06/16/2000,Yes,,
2004.A37,,30,,,1000,6000,24000,288000,Miscellaneous,Current,,,,,,Groundwater Take,,1313987,4984955,,,02/15/2005,02/15/2040,02/15/2005,No,Commercial/Industrial,Commercial/Industrial
2004.389.V1,,28,,,1000,7000,30310,137980,Dunstan Flats,Current,,WM0762,1,,,Groundwater Take,,1315288,4984956,,,08/04/2004,05/01/2024,08/04/2004,Yes,Recreation/Club Facility,Irrigation
RM17.146.01,,15,,,1028,,,,,Current,,WM0132,1,,,Surface Take,,1341841,4864019,,,09/25/2018,03/01/2053,05/04/2018,Yes,,
2000.646.V1,,12,,,1036,,31080,279720,,Current,,WM0134,1,,,Surface Take,,1380620,4966109,,,10/25/2001,11/01/2026,10/25/2001,Yes,,
2006.256,,12,,,1037,7257,32140,224985,,Expired – Pending Application,,WM0449,1,,,Surface Take,,1275974,5012071,,,05/17/2007,10/01/2021,05/17/2007,Yes,,
2006.002.V1,,60,,,1100,,,,,Current,,WM0837,1,,,Surface Take,,1413368,4946261,,,01/19/2007,11/01/2041,01/19/2007,Yes,,
2002.519.V1,,40,,,1152,8064,34944,,,Current,,WM0264,1,,,Surface Take,,1259512,5002741,,,12/03/2002,12/01/2022,12/03/2002,Yes,,
2002.504.V1,,14,,,1200,,,35319,,Current,,WM0263,1,,,Surface Take,,1349193,5030870,,,02/23/2004,12/31/2023,02/23/2004,Yes,,
2006.254.V1,,14,,,1200,,36000,,,Expired – Pending Application,,WM0143R,2,,,Surface Take,,1315984.2,5028941.8,,,10/16/2006,10/01/2021,10/16/2006,Yes,,
2006.254.V1,,14,,,1200,,36000,,,Expired – Pending Application,,WM1521R,2,,,Surface Take,,1315984.2,5028941.8,,,10/16/2006,10/01/2021,10/16/2006,Yes,,
2000.555,,13.88,13.88,,1200,8395,10800,43200,,Current,,WM0674,1,,,Surface Take,,1373614,4999554,,,02/22/2001,03/01/2031,02/22/2001,Yes,,
96264,,13.9,,,1200,8400,36000,,,Expired – Pending Application,,WM0449,1,,,Surface Take,,1275728,5012040,,,02/11/1997,10/01/2021,02/11/1997,Yes,,
96285,,13.9,,,1200,8400,36000,,,Expired – Pending Application,,WM1202,1,,,Surface Take,,1275658.667,5012990.333,,,03/18/1998,10/01/2021,03/18/1998,Yes,,
RM18.377.01,,14,,,1209,,13400,40200,Unknown Aquifer,Current,,WM1365,1,,,Groundwater Take,,1324673,4929643,,,01/25/2019,12/01/2053,12/05/2018,Yes,Irrigation,Irrigation
99369,,28,,,1209,6048,24192,96768,,Current,,WM0578,1,,,Surface Take,,1376103,4966356,,,05/19/2003,12/01/2027,05/19/2003,Yes,,
2001.299,,14,,,1209.6,8467.2,,,,Current,,,,,,Surface Take,,1361414.667,5021645.333,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.569.V1,,14.15,,,1222.6,,,,,Expired – Pending Application,,WM0064,2,,,Surface Take,,1314892,4991722,,,01/21/2004,10/01/2021,01/21/2004,Yes,,
2001.569.V1,,14.15,,,1222.6,,,,,Expired – Pending Application,,WM1467,2,,,Surface Take,,1314892,4991722,,,01/21/2004,10/01/2021,01/21/2004,Yes,,
2003.271,,16,,,1267,8869,38010,304080,Wanaka - Cardrona,Current,,WM0323,1,,,Groundwater Take,,1300436.5,5041783.5,,,05/09/2003,05/14/2028,05/09/2003,Yes,Irrigation,Irrigation
2006.250,,44,,,1270,7620,30480,213360,,Current,,,,,,Surface Take,,1285351.333,4996700.667,,,05/24/2007,11/24/2024,05/24/2007,No,,
2006.228.V2,,15,,,1296,9072,63504,473040,,Current,,NOIC Waiareka Creek Take,,,,Surface Take,,1433238,5004946,,,06/27/2006,03/02/2030,06/27/2006,Yes,,
RM19.178.01,,,,,1343,,41633,243710,,Current,,WM0580,1,,,Surface Take,,1284571,5005210,,,05/26/2021,05/25/2027,05/25/2021,Yes,,
2001.348,,23,,,1400,,,,,Current,,WM0678,1,,,Surface Take,,1406196,4925751,,,01/06/2005,03/19/2039,01/06/2005,Yes,,
2001.355,,24,,,1400,,,,,Current,,WM0684,1,,,Surface Take,,1405502,4921650,,,01/06/2005,03/19/2039,01/06/2005,Yes,,
2000.418.V1,,17,,,1440,,,,,Current,,WM0018,1,,,Surface Take,,1312500,4904195,,,11/07/2000,11/01/2030,11/07/2000,Yes,,
2001.352,,24,,,1500,,,,,Current,,WM0681,1,,,Surface Take,,1406599,4924052,,,01/06/2005,03/19/2039,01/06/2005,Yes,,
2003.178,,20.7,,,1500,,45000,180000,,Current,,WM0315,1,,,Surface Take,,1284615.5,5048870.5,,,08/06/2003,07/31/2023,08/06/2003,Yes,,
RM17.300.01,,55,55,,1584,,33264,399168,,Current,,WM1345,1,,,Surface Take,,1346588,4876807,,,05/19/2021,06/06/2036,08/10/2018,Yes,,
2003.328.V1,,30,16,,1650,11550,49500,402000,Wanaka - Cardrona,Current,,WM0331,2,,,Groundwater Take,,1297604,5043820,,,11/04/2003,11/01/2028,11/04/2003,Yes,Water Supply Communal,Irrigation
2003.328.V1,,30,16,,1650,11550,49500,402000,Wanaka - Cardrona,Current,,WM0332,2,,,Groundwater Take,,1297604,5043820,,,11/04/2003,11/01/2028,11/04/2003,Yes,Water Supply Communal,Irrigation
RM11.383.09.V2,,40,40,,1728,6048,,11664,,Current,,,,,,Surface Take,,1339169,5008746,,,03/15/2012,03/14/2042,03/15/2012,Yes,,
RM11.383.08.V2,,40,40,,1728,6048,,19440,,Current,,,,,,Surface Take,,1338251,5008631,,,03/15/2012,03/14/2042,03/15/2012,Yes,,
RM16.340.01,,20,,,1728,12096,49500,255960,,Current,,WM0366,1,,,Surface Take,,1381737,4973010,,,03/03/2017,03/01/2052,03/03/2017,No,,
RM18.414.02,,20.2,,,1745,,53835,252919,,Current,,WM1538,1,,,Surface Take,,1240958,5007420,,,09/12/2019,09/12/2029,09/12/2019,Yes,,
RM12.137.01,,,,,1800,,,,,Current,,WM1033,2,,,Surface Take,,1347420,4915563,,,02/17/2016,01/31/2051,02/17/2016,Yes,,
RM12.137.01,,,,,1800,,,,,Current,,WM1370,2,,,Surface Take,,1347420,4915563,,,02/17/2016,01/31/2051,02/17/2016,Yes,,
RM12.137.04,,,20.8,,1800,,,,,Current,,WM1370,1,,,Surface Take,,1344538,4913022,,,02/17/2016,01/31/2051,02/17/2016,Yes,,
RM10.471.01.V1,,20.8,20.8,,1800,,,657000,,Current,,WM0602,1,,,Surface Take,,1433102,5007679,,,05/30/2011,03/01/2030,01/27/2011,Yes,,
RM21.346.03,,22,0,,1867,,30724,115169,,Current,,WM1415,1,,,Surface Take,,1313203,4948266,,,03/01/2022,03/01/2028,03/01/2022,Yes,,
RM15.009.01,,23,,,1968,,5000,23370,,Current,,WM0006,1,,,Groundwater Take,,1295681,5040021,,,05/01/2015,02/10/2035,02/25/2015,Yes,,
2008.400.V1,,23,,,1987,13000,,361670,Miscellaneous,Current,,WM0883,1,,,Groundwater Take,,1264015,5016664,,,06/17/2009,06/10/2034,06/17/2009,Yes,Commercial/Industrial,Commercial/Industrial
2001.347,,30,,,2000,,,,,Current,,WM0677,1,,,Surface Take,,1406297,4925351,,,01/06/2005,03/19/2039,01/06/2005,Yes,,
RM14.186.01,,23,,,2000,,62000,,,Expired – Pending Application,,WM0257,1,,,Surface Take,,1297015,5000617,,,10/14/2014,10/01/2021,09/23/2014,Yes,,
2008.440.V1,,27,,,2220,15540,,326340,,Current,,WM0485,1,,,Surface Take,,1368036,4990766,,,11/07/2008,10/14/2028,11/07/2008,Yes,,
2002.587,,26,,,2246,15725,69626,696260,,Current,,WM0279,1,,,Surface Take,,1446282,5022898.5,,,09/26/2003,03/01/2023,09/26/2003,Yes,,
98544,,26,,,2250,,,,,Expired – Pending Application,,WM0132,1,,,Surface Take,,1341491,4863928,,,01/20/1999,03/01/2019,01/20/1999,Yes,,
2007.509.V1,,27,,,2255,,68775,389725,,Current,,WM0890,1,,,Surface Take,,1374092.667,4964026.667,,,08/06/2008,11/01/2032,08/06/2008,Yes,,
RM14.155.01,,26.77,27.77,,2312,,70158,479250,,Current,,WM0562,1,,,Surface Take,,1287026.5,5023490,,,05/13/2015,01/21/2050,01/22/2015,Yes,,
2006.075.V1,,60,,,2400,,,,,Current,,WM0837,1,,,Surface Take,,1413368,4946261,,,01/19/2007,11/01/2041,01/19/2007,Yes,,
WR6091N,,27.8,,,2400,,72000,876000,,Expired – Pending Application,,WM1039,2,,,Surface Take,,1370094,5007223,,,02/09/1948,10/01/2021,02/09/1948,Yes,,
WR6091N,,27.8,,,2400,,72000,876000,,Expired – Pending Application,,WM1559,2,,,Surface Take,,1370094,5007223,,,02/09/1948,10/01/2021,02/09/1948,Yes,,
96553,,27.8,,,2400,16800,72960,876000,,Expired – Pending Application,,,,,,Surface Take,,1293925,5036377,,,12/09/1996,10/01/2021,12/09/1996,Yes,,
RM15.063.01,,27.8,,,2402,16813,72000,443252,,Expired – Pending Application,,WM0021,1,,,Surface Take,,1350177,5017609,,,06/02/2015,10/01/2021,05/06/2015,Yes,,
2006.439,,28,,,2419,16934,73544,883008,,Current,,,,,,Surface Take,,1261893,5038557,,,10/09/2006,11/01/2026,10/09/2006,No,,
2001.290_V1,,28,,,2419.2,16934.4,,,,Current,,WM0120,1,,,Surface Take,,1362878.5,5017465.5,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.294,,28,,,2419.2,16934.4,,,,Current,,WM1250,1,,,Surface Take,,1356133,5014914.5,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.303,,28,,,2419.2,16934.4,,,,Current,,,,,,Surface Take,,1356384,5012012,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.304,,28,,,2419.2,16934.4,,,,Current,,,,,,Surface Take,,1353982,5014111,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.115,,28,,,2419.2,16934.4,11500,120000,,Current,,WM0028,1,,,Surface Take,,1432412.5,4995979.5,,,02/12/2004,09/01/2024,02/12/2004,Yes,,
2001.159,,28,,,2419.2,16934.4,43000,516000,,Current,,WM0041,1,,,Surface Take,,1424294.667,5009421.667,,,08/13/2004,09/01/2024,08/13/2004,Yes,,
2001.306,,28,,,2419.2,16934.4,73543.7,883008,,Current,,,,,,Surface Take,,1364390,5009418,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.318,,28,,,2419.2,16934.4,73543.7,883008,,Current,,,,,,Surface Take,,1369294,5007322,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.324,,28,,,2419.2,16934.4,73543.7,883008,,Current,,,,,,Surface Take,,1373194,5007826,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.325,,28,,,2419.2,16934.4,73543.7,883008,,Current,,,,,,Surface Take,,1372392,5009726,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2002.681.V1,,28,,,2420,16940,,,,Expired – Pending Application,,WM1063R,1,,,Surface Take,,1325967,4996392,,,11/08/2002,10/01/2021,11/08/2002,Yes,,
2002.768,,28,,,2420,16940,,,,Expired – Pending Application,,WM1161R,1,,,Surface Take,,1338170,5005694,,,12/24/2002,10/01/2021,12/24/2002,Yes,,
RM17.395.01,,40,40,,2450,,75734,297210,,Current,,WM1533,1,,,Surface Take,,1305252,5013047,,,04/30/2018,04/27/2043,04/30/2018,Yes,,
93466,,31.5,,,2495,14969,,,,Expired – Pending Application,,WM0951,1,,,Surface Take,,1377305,4955086,,,10/04/1996,10/01/2021,10/04/1996,Yes,,
RM17.327.02,,30,,,2592,,21480,85360,,Current,,,,,,Surface Take,,1428607,5013285,,,04/24/2018,04/01/2053,04/24/2018,Yes,,
RM20.225.03,,30,,,2592,,22480,86680,,Current,,,,,,Surface Take,,1429587,5014056,,,01/27/2021,01/27/2027,01/27/2021,Yes,,
RM19.048.01,,30,,,2592,,54558,292488,,Current,,WM0866,1,,,Surface Take,,1427309,5011650,,,07/10/2019,07/01/2039,07/10/2019,Yes,,
RM14.122.01.V1,,30,,,2592,,72600,294000,,Current,,WM1585,1,,,Surface Take,,1308696,5053106,,,06/25/2014,06/23/2044,06/25/2014,Yes,,
2007.174.V1,,40,,,2640,18480,26400,26400,,Current,,WM0878,1,,,Surface Take,,1317550,4939057.5,,,12/12/2007,12/01/2027,12/12/2007,Yes,,
RM17.380.02,,60,,,2720,,84000,453600,,Current,,WM1252,1,,,Surface Take,,1391247,4962634,,,08/08/2018,08/01/2023,08/08/2018,Yes,,
2001.168,,32,,,2764.8,19353.6,58000,623000,,Current,,WM0043,1,,,Surface Take,,1432305,4996763.5,,,02/17/2004,09/01/2024,02/17/2004,Yes,,
2002.613.V2,,35,,,2916,20412,,530712,Bendigo,Current,,WM0281,1,,,Groundwater Take,,1310956.5,5021162.5,,,02/27/2003,12/01/2028,02/27/2003,,Irrigation,Irrigation
2001.354,,51,,,3000,,,,,Current,,WM0683,1,,,Surface Take,,1406201,4922651,,,01/06/2005,03/19/2039,01/06/2005,Yes,,
2002.118,,40,40,,3000,21000,,,,Current,,WM0217,1,,,Surface Take,,1352088.5,4872873.5,,,09/04/2002,09/01/2037,09/04/2002,Yes,,
2004.283.V1,,35,,,3000,21000,53000,371000,,Expired – Pending Application,,WM1436,1,,,Surface Take,,1296362,4996095,,,10/20/2004,10/01/2021,10/20/2004,Yes,,
2002.323,,35,,,3024,21368,,,,Current,,WM0229,1,,,Surface Take,,1374730,4909389,,,09/16/2002,12/01/2036,09/16/2002,Yes,,
2005.283.V2,,36,,,3110,,,1045094,,Current,,WM0125,1,,,Surface Take,,1300450,4913589,,,07/15/2005,07/12/2040,07/15/2005,Yes,,
2004.964,,38,,,3283,,,1181040,,Current,,WM0124,1,,,Surface Take,,1342525.5,4894603.5,,,07/22/2005,12/08/2039,07/22/2005,Yes,,
2001.145,,38,,,3283.2,22982.4,87000,900000,,Current,,WM0028,1,,,Surface Take,,1432663.5,4996277,,,02/12/2004,09/01/2024,02/12/2004,Yes,,
2000.417.V1,,39,,,3360,,,,,Current,,WM0017,1,,,Surface Take,,1364977.5,4891152.5,,,02/16/2001,01/01/2031,02/16/2001,Yes,,
2003.919.V1,,40,,,3450,24000,55000,220000,,Current,,WM0371,1,,,Surface Take,,1359092,5004912,,,05/14/2004,05/26/2029,05/14/2004,Yes,,
RM17.214.02,,40,,,3456,,103680,,,Current,,,,,,Surface Take,,1278608,5023612.667,,,05/21/2018,04/01/2048,05/21/2018,Yes,,
2001.349,,60,,,3500,,,,,Current,,WM0679,1,,,Surface Take,,1406195,4926551,,,01/06/2005,03/19/2039,01/06/2005,Yes,,
2001.356,,40.5,,,3500,,,,,Current,,WM0685,1,,,Surface Take,,1405304,4920450,,,01/06/2005,03/19/2039,01/06/2005,Yes,,
RM10.351.42.V1,,90,,,3500,,,1281000,,Current,,WM0598,1,,,Groundwater Take,,1400736,4972447,,,11/01/2012,10/01/2022,11/01/2012,No,Mining/Quarry,Mining/Quarry
RM15.248.01,,41.66,83.33,,3599,,111600,1339200,,Expired – Pending Application,,WM0141,1,,,Surface Take,,1371571,4980992,,,10/20/2015,10/01/2021,10/09/2015,Yes,,
2002.503.V1,,42,,,3600,,,105957,,Current,,WM0262,1,,,Surface Take,,1350171,5032269.5,,,02/23/2004,12/31/2023,02/23/2004,Yes,,
2003.917.V1,,42,,,3600,,,105957,,Current,,WM0263,2,,,Surface Take,,1349193,5030870,,,02/23/2004,12/31/2023,02/23/2004,Yes,,
2003.917.V1,,42,,,3600,,,105957,,Current,,WM0370R,2,,,Surface Take,,1349193,5030870,,,02/23/2004,12/31/2023,02/23/2004,Yes,,
RM18.071.01,,42,,,3600,,77500,912500,,Current,,WM0131,3,,,Surface Take,,1352111.5,4872628,,,10/08/2019,10/08/2044,10/08/2019,Yes,,
RM18.071.01,,42,,,3600,,77500,912500,,Current,,WM1586,3,,,Surface Take,,1352111.5,4872628,,,10/08/2019,10/08/2044,10/08/2019,Yes,,
RM18.071.01,,42,,,3600,,77500,912500,,Current,,WM1587,3,,,Surface Take,,1352111.5,4872628,,,10/08/2019,10/08/2044,10/08/2019,Yes,,
2009.468.V1,,42,,,3628.8,25401.6,101899.8,130256,,Current,,WM0793,2,,,Surface Take,,1359447,4999860,,,09/01/2010,03/19/2035,03/24/2010,Yes,,
2009.468.V1,,42,,,3628.8,25401.6,101899.8,130256,,Current,,WM0794,2,,,Surface Take,,1359447,4999860,,,09/01/2010,03/19/2035,03/24/2010,Yes,,
RM17.110.01,,42,42,,3629,,56000,672000,,Current,,WM0134,2,,,Surface Take,,1378653,4967161,,,10/20/2017,09/01/2042,09/20/2017,Yes,,
RM17.110.01,,42,42,,3629,,56000,672000,,Current,,WM0135,2,,,Surface Take,,1378653,4967161,,,10/20/2017,09/01/2042,09/20/2017,Yes,,
RM13.371.03,,42.2,,,3715,,104020,504975,,Current,,WM0612,1,,,Surface Take,,1294689.5,5049764.5,,,10/29/2013,09/20/2041,10/29/2013,Yes,,
2001.353,,64,,,3800,,,,,Current,,WM0682,1,,,Surface Take,,1405800,4923151,,,01/06/2005,03/19/2039,01/06/2005,Yes,,
RM11.266.01,,44,,,3802,,117862,861300,Papakaio : Enfield Restriction Zone (d1),Current,,WM0008,2,,,Groundwater Take,,1430840,5011326,,,06/20/2012,06/18/2032,06/20/2012,Yes,Irrigation,Irrigation
RM11.266.01,,44,,,3802,,117862,861300,Papakaio : Enfield Restriction Zone (d1),Current,,WM0009,2,,,Groundwater Take,,1430840,5011326,,,06/20/2012,06/18/2032,06/20/2012,Yes,Irrigation,Irrigation
98338.V1,,46.3,,,4000,,,,,Expired – Pending Application,,WM0130,1,,,Surface Take,,1307437,4942015,,,03/24/1999,12/01/2018,03/24/1999,Yes,,
RM20.130.04,,50,,,4300,,,,Unknown,Current,,,,,,Groundwater Take,,1398988,4974612,,,10/06/2020,10/01/2026,10/01/2020,Yes,Mining/Quarry,Mining/Quarry
2001.305,,50,,,4320,30240,131328,1576800,,Current,,,,,,Surface Take,,1364487,5012920,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2003.526.V1,,55.5,,,4595.4,,91900,551400,,Current,,WM0340,1,,,Surface Take,,1305245.5,5039206.5,,,12/04/2003,12/15/2028,12/04/2003,Yes,,
2003.664.V1,,57,,,4719,33037,141570,707850,,Current,,WM0350,1,,,Surface Take,,1283748,5043400.5,,,07/06/2005,12/01/2023,07/06/2005,Yes,,
2002.408,,56,,,4800,,67200,,,Current,,WM0249,1,,,Surface Take,,1343296,5013225,,,02/13/2003,02/01/2023,02/13/2003,Yes,,
99205.V1,,56,,,4800,33600,144000,,,Expired – Pending Application,,WM1550,1,,,Surface Take,,1295988.5,5020665,,,01/18/2005,10/01/2021,01/18/2005,Yes,,
2002.026,,55.6,,,4800,33600,144000,576000,,Expired – Pending Application,,WM0210,1,,,Surface Take,,1345603.5,5010982.5,,,04/22/2002,10/01/2021,04/22/2002,Yes,,
RM21.484.01,,55.6,,,4804,,46000,202609,,Current,,WM0691,1,,,Surface Take,,1374195.4,5006651,,,09/29/2021,10/01/2022,09/28/2021,Yes,,
2001.713.V2,,56.6,,,4890,,,1188328,,Expired – Pending Application,,WM0103,2,,,Surface Take,,1323963,5006065.5,,,02/15/2005,10/01/2021,02/15/2005,Yes,,
2001.713.V2,,56.6,,,4890,,,1188328,,Expired – Pending Application,,WM0108,2,,,Surface Take,,1323963,5006065.5,,,02/15/2005,10/01/2021,02/15/2005,Yes,,
2001.717.V2,,56.6,,,4890,,,1188328,,Expired – Pending Application,,WM0686,2,,,Surface Take,,1325894,5008112.5,,,02/15/2005,10/01/2021,02/15/2005,Yes,,
2001.717.V2,,56.6,,,4890,,,1188328,,Expired – Pending Application,,WM0687R,2,,,Surface Take,,1325894,5008112.5,,,02/15/2005,10/01/2021,02/15/2005,Yes,,
2001.596.V1,,56.6,,,4890.24,,,,,Expired – Pending Application,,WM0173,1,,,Surface Take,,1348616.5,4977239,,,11/05/2003,10/01/2021,11/05/2003,Yes,,
2001.300,,57,,,4924.8,34473.6,,,,Current,,,,,,Surface Take,,1359507,5018855.5,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.301,,57,,,4924.8,34473.6,,,,Current,,,,,,Surface Take,,1358181,5016616,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.302,,57,,,4924.8,34473.6,,,,Current,,,,,,Surface Take,,1358081,5016315,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.329,,57,,,4924.8,34473.6,149713.9,1567602,,Current,,,,,,Surface Take,,1380501,5003531,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.334,,57,,,4924.8,34473.6,149713.9,1567602,,Current,,,,,,Surface Take,,1377495,5009030,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.328,,57,,,4924.8,34473.6,149713.9,1567620,,Current,,,,,,Surface Take,,1380600,5003631,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.307,,57,,,4924.8,34473.6,149713.9,1797552,,Current,,,,,,Surface Take,,1366989,5011621,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.315,,57,,,4924.8,34473.6,149713.9,1797552,,Current,,,,,,Surface Take,,1369591,5010423,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.316,,57,,,4924.8,34473.6,149713.9,1797552,,Current,,,,,,Surface Take,,1369492,5009623,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.317,,57,,,4924.8,34473.6,149713.9,1797552,,Current,,,,,,Surface Take,,1369294,5007322,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.326,,57,,,4924.8,34473.6,149713.9,1797552,,Current,,,,,,Surface Take,,1376697,5006329,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2001.327,,57,,,4924.8,34473.6,149713.9,1797552,,Current,,,,,,Surface Take,,1379398,5006131,,,02/07/2003,12/01/2037,02/07/2003,Yes,,
2004.424,,60,,,4968,34776,139104,973728,,Current,,WM1188,1,,,Surface Take,,1319450,4937999,,,08/31/2004,09/16/2029,08/31/2004,Yes,,
2006.042.V1,,60,,,5000,,,,,Current,,p[WM0839,,,,Surface Take,,1413497,4924862,,,04/21/2006,03/19/2039,04/21/2006,Yes,,
2001.337.V1,,90,,,5000,,,1825000,,Current,,WM0090,1,,,Surface Take,,1400400,4922743,,,01/06/2005,03/19/2039,01/06/2005,Yes,,
2001.351,,100,,,5000,,,1825000,,Current,,WM0680,1,,,Surface Take,,1407398,4924553,,,01/06/2005,03/19/2039,01/06/2005,Yes,,
RM13.299.01,,65,65,,5240,,153965,957900,,Current,,WM1140,1,,,Surface Take,,1414086,4946667,,,10/01/2015,02/01/2048,10/17/2014,Yes,,
2009.459,,63,,,5443,38102,165473,1986768,,Current,,,,,,Surface Take,,1290517,5043481,,,03/09/2010,03/03/2045,03/09/2010,No,,
2002.238,,64,,,5500,38500,167200,2006400,,Current,,WM0123,1,,,Surface Take,,1348273,4874545,,,05/28/2002,11/01/2037,05/28/2002,Yes,,
2005.390.V1,,65,,,5616,22000,22000,157500,,Current,,WM0819,3,,,Surface Take,,1311498.25,4954458.5,,,12/01/2006,12/01/2026,12/01/2006,Yes,,
2005.390.V1,,65,,,5616,22000,22000,157500,,Current,,WM0820,3,,,Surface Take,,1311498.25,4954458.5,,,12/01/2006,12/01/2026,12/01/2006,Yes,,
2005.390.V1,,65,,,5616,22000,22000,157500,,Current,,WM0821,3,,,Surface Take,,1311498.25,4954458.5,,,12/01/2006,12/01/2026,12/01/2006,Yes,,
2007.244.V1,,110,,,6000,42000,180000,360000,,Current,,WM0197,1,,,Surface Take,,1309979,4990354,,,09/01/2007,04/10/2027,09/01/2007,Yes,,
2000.517.V1,,70,,,6048,42336,,,,Expired – Pending Application,,WM0021,1,,,Surface Take,,1350275,5017641,,,02/07/2003,10/01/2021,02/07/2003,Yes,,
2003.818.V1,,80,,,6336,44352,192177.2,960886,,Current,,WM0363,1,,,Surface Take,,1333389.5,4881445.5,,,02/17/2004,02/20/2029,02/17/2004,Yes,,
RM14.094.01,,76,76,,6600,,198000,594000,,Current,,WM0761,1,,,Surface Take,,1364516,4888557,,,07/04/2014,05/01/2039,05/15/2014,Yes,,
RM17.326.02,,77,,,6652,,43392,143500,,Current,,WM1571,1,,,Surface Take,,1428367,5013765,,,06/01/2018,05/01/2043,05/30/2018,Yes,,
2004.117,,81,,,6998,,213439,1707512,,Expired – Pending Application,,WM1084R,1,,,Surface Take,,1296267,4997033.667,,,09/16/2004,10/01/2021,09/16/2004,Yes,,
2002.562.V2,,83.16,,,7185,50295,201180,1207080,,Current,,WM0271,2,,,Surface Take,,1311690,5029879.5,,,01/18/2003,10/01/2027,01/18/2003,Yes,,
2002.562.V2,,83.16,,,7185,50295,201180,1207080,,Current,,WM0886,2,,,Surface Take,,1311690,5029879.5,,,01/18/2003,10/01/2027,01/18/2003,Yes,,
2000.189.V3,,83,,,7200,,,864000,,Expired – Pending Application,,WM0014,2,,,Surface Take,,1351740,4959833.75,,,09/11/2000,09/01/2020,09/11/2000,Yes,,
2000.189.V3,,83,,,7200,,,864000,,Expired – Pending Application,,WM1441,2,,,Surface Take,,1351740,4959833.75,,,09/11/2000,09/01/2020,09/11/2000,Yes,,
2000.239.V1,,83,,,7200,50400,223200,1785600,,Expired – Pending Application,,WM0408,1,,,Surface Take,,1310626.5,4959974.5,,,08/04/2003,10/01/2021,08/04/2003,Yes,,
2001.515,,84.9,,,7335,,,1665127,,Expired – Pending Application,,WM1443R,1,,,Surface Take,,1320787,4989865,,,11/25/2004,10/01/2021,11/25/2004,Yes,,
