Date,WM0999,WM1054,Combined,Litre_per_sec
8/02/2016,97812.88155,25391.62935,123204.5109,1425.978135
9/02/2016,98035.2441,25456.4523,123491.6964,1429.302042
10/02/2016,97396.89435,25378.1586,122775.053,1421.007557
11/02/2016,97126.4862,25450.1334,122576.6196,1418.710875
12/02/2016,97223.9418,25383.6018,122607.5436,1419.068792
13/02/2016,97358.74335,25298.2998,122657.0432,1419.641703
14/02/2016,97772.6745,24586.5555,122359.23,1416.194792
15/02/2016,98413.8993,22683.42585,121097.3252,1401.589411
16/02/2016,98407.5975,22541.42475,120949.0223,1399.872943
17/02/2016,98403.65685,22518.3186,120921.9755,1399.559901
18/02/2016,98734.52925,22699.46565,121433.9949,1405.486052
19/02/2016,100353.195,22972.99725,123326.1923,1427.386484
20/02/2016,101115.9342,23365.0098,124480.944,1440.751667
21/02/2016,100871.847,23492.58075,124364.4278,1439.403099
22/02/2016,100977.1623,23587.62795,124564.7903,1441.722109
23/02/2016,101064.6513,23712.1101,124776.7614,1444.175479
24/02/2016,101135.9754,23559.78105,124695.7565,1443.237922
25/02/2016,100645.6662,23520.38625,124166.0525,1437.107089
26/02/2016,98444.85435,23568.22035,122013.0747,1412.188365
27/02/2016,98324.6022,23703.74595,122028.3482,1412.365141
28/02/2016,88530.4971,20571.0696,109101.5667,1262.749615
29/02/2016,83075.75325,16597.8297,99673.58295,1153.629432
1/03/2016,98949.59055,22531.18815,121480.7787,1406.027531
2/03/2016,98641.9692,22360.75245,121002.7217,1400.494464
3/03/2016,99298.32255,22146.075,121444.3976,1405.606453
4/03/2016,101257.362,22092.9948,123350.3568,1427.666167
5/03/2016,102725.8983,21940.03575,124665.9341,1442.892755
6/03/2016,101998.6106,21905.43795,123904.0485,1434.074635
7/03/2016,101708.0433,21935.49165,123643.535,1431.059432
8/03/2016,101398.2588,21820.302,123218.5608,1426.14075
9/03/2016,101584.0364,21705.957,123289.9934,1426.967516
10/03/2016,101335.9397,21688.28055,123024.2202,1423.891438
11/03/2016,92025.8532,21059.91945,113085.7727,1308.863109
12/03/2016,97820.72685,23830.40205,121651.1289,1407.999177
13/03/2016,97879.55625,23897.02815,121776.5844,1409.451208
14/03/2016,97868.9637,23764.5036,121633.4673,1407.79476
15/03/2016,97746.32835,23693.8086,121440.137,1405.557141
16/03/2016,97949.93625,23725.0746,121675.0109,1408.275589
17/03/2016,98215.20945,23783.19885,121998.4083,1412.018615
18/03/2016,98884.539,23627.09385,122511.6329,1417.958714
19/03/2016,101208.8466,23611.7556,124820.6022,1444.682896
20/03/2016,101460.8345,23675.38875,125136.2232,1448.335917
21/03/2016,101453.3537,23944.5576,125397.9113,1451.364714
22/03/2016,101508.0273,24064.3854,125572.4127,1453.384406
23/03/2016,101559.0884,23995.27845,125554.3668,1453.175542
24/03/2016,101647.476,23908.9482,125556.4242,1453.199354
25/03/2016,75932.59995,17171.04285,93103.6428,1077.588458
26/03/2016,53564.2065,11963.44845,65527.65495,758.4219323
27/03/2016,53257.338,12096.87615,65354.21415,756.4145156
28/03/2016,53149.63905,12121.45245,65271.0915,755.4524479
29/03/2016,69996.11265,15817.887,85813.99965,993.2175885
30/03/2016,98935.1415,24509.49885,123444.6404,1428.757411
31/03/2016,98728.39575,24882.0102,123610.406,1430.675995
1/04/2016,98722.3869,25000.84665,123723.2336,1431.98187
2/04/2016,98800.11765,25125.2181,123925.3358,1434.321016
3/04/2016,89305.3422,22244.0949,111549.4371,1291.081448
4/04/2016,69766.6464,17607.64635,87374.29275,1011.276536
5/04/2016,51433.9776,12009.4182,63443.3958,734.2985625
6/04/2016,58088.17755,7594.8543,65683.03185,760.220276
7/04/2016,51881.49135,11649.95145,63531.4428,735.317625
8/04/2016,52021.917,11837.1348,63859.0518,739.1093958
9/04/2016,53171.1585,11821.1742,64992.3327,752.2260729
10/04/2016,53824.4442,11617.1487,65441.5929,757.4258438
11/04/2016,53932.89465,11629.09575,65561.9904,758.8193333
12/04/2016,54820.431,11709.6984,66530.1294,770.0246458
13/04/2016,59167.25505,8617.50045,67784.7555,784.5457813
14/04/2016,69664.74705,156.71745,69821.4645,808.1188021
15/04/2016,69521.32665,3.36555,69524.6922,804.6839375
16/04/2016,70015.2246,0,70015.2246,810.3613958
17/04/2016,70700.91795,0,70700.91795,818.2976615
18/04/2016,70517.5209,0,70517.5209,816.1750104
19/04/2016,25138.65555,0,25138.65555,290.9566615
20/04/2016,288.57105,0,288.57105,3.339942708
21/04/2016,293.93055,0,293.93055,3.401973958
22/04/2016,288.39105,0,288.39105,3.337859375
23/04/2016,314.1081,0,314.1081,3.635510417
24/04/2016,305.7138,0,305.7138,3.538354167
25/04/2016,320.89995,0,320.89995,3.714119792
26/04/2016,16461.59355,0,16461.59355,190.5277031
27/04/2016,68731.73415,0,68731.73415,795.5061823
28/04/2016,64134.17415,0,64134.17415,742.2936823
29/04/2016,64655.15175,0,64655.15175,748.3235156
30/04/2016,46432.30095,196.89165,46629.1926,539.6897292
1/05/2016,287.8641,36.70605,324.57015,3.756598958
2/05/2016,318.8682,253.6677,572.5359,6.626572917
3/05/2016,329.5143,18.53865,348.05295,4.028390625
4/05/2016,357.237,0,357.237,4.1346875
5/05/2016,301.63005,43.4889,345.11895,3.994432292
6/05/2016,286.32015,43.2369,329.55705,3.814317708
7/05/2016,291.97035,0,291.97035,3.379286458
8/05/2016,293.1975,0,293.1975,3.393489583
9/05/2016,288.2691,0,288.2691,3.336447917
10/05/2016,287.76285,0,287.76285,3.330588542
11/05/2016,5136.7194,0,5136.7194,59.45277083
12/05/2016,300.03345,87.73605,387.7695,4.488072917
13/05/2016,318.13515,155.2419,473.37705,5.478901042
14/05/2016,332.7255,50.2371,382.9626,4.4324375
15/05/2016,332.145,8.7759,340.9209,3.94584375
16/05/2016,333.19845,49.7781,382.97655,4.432598958
17/05/2016,308.0241,149.1597,457.1838,5.291479167
18/05/2016,290.19915,0.68445,290.8836,3.366708333
19/05/2016,319.6341,100.12635,419.76045,4.858338542
20/05/2016,327.02895,8.07975,335.1087,3.878572917
21/05/2016,302.9598,1.3617,304.3215,3.522239583
22/05/2016,288.2385,0,288.2385,3.33609375
23/05/2016,291.72465,0,291.72465,3.376442708
24/05/2016,294.9057,0,294.9057,3.413260417
25/05/2016,283.56975,0,283.56975,3.282057292
26/05/2016,275.0247,0,275.0247,3.18315625
27/05/2016,284.27535,0,284.27535,3.290223958
28/05/2016,277.1874,0,277.1874,3.2081875
29/05/2016,283.30335,0,283.30335,3.278973958
30/05/2016,280.69065,0,280.69065,3.248734375
31/05/2016,278.2305,0,278.2305,3.220260417
1/06/2016,276.28965,0,276.28965,3.197796875
2/06/2016,263.4507,0,263.4507,3.049197917
3/06/2016,263.20455,0,263.20455,3.046348958
4/06/2016,262.06425,0,262.06425,3.033151042
5/06/2016,264.2328,0,264.2328,3.05825
6/06/2016,264.2382,0,264.2382,3.0583125
7/06/2016,261.14535,0,261.14535,3.022515625
8/06/2016,260.13915,0,260.13915,3.010869792
9/06/2016,269.96445,0,269.96445,3.124588542
10/06/2016,274.6197,0,274.6197,3.17846875
11/06/2016,313.2468,0,313.2468,3.625541667
12/06/2016,332.5896,6.6528,339.2424,3.926416667
13/06/2016,292.63545,0,292.63545,3.386984375
14/06/2016,276.54795,0,276.54795,3.200786458
15/06/2016,345.92355,0,345.92355,4.003744792
16/06/2016,301.84785,0.46845,302.3163,3.49903125
17/06/2016,294.6258,0,294.6258,3.410020833
18/06/2016,316.665,0,316.665,3.665104167
19/06/2016,320.13945,0,320.13945,3.705317708
20/06/2016,283.7241,0,283.7241,3.28384375
21/06/2016,278.40105,0,278.40105,3.222234375
22/06/2016,277.8651,0,277.8651,3.21603125
23/06/2016,286.56315,0,286.56315,3.316703125
24/06/2016,277.4565,0,277.4565,3.211302083
25/06/2016,274.76955,0,274.76955,3.180203125
26/06/2016,282.48345,0,282.48345,3.269484375
27/06/2016,278.47665,0,278.47665,3.223109375
28/06/2016,272.6631,0,272.6631,3.155822917
29/06/2016,277.3719,0,277.3719,3.210322917
30/06/2016,270.49635,0,270.49635,3.130744792
1/07/2016,268.4664,0,268.4664,3.10725
2/07/2016,255.0096,0,255.0096,2.9515
3/07/2016,269.5374,0,269.5374,3.119645833
4/07/2016,309.62475,0,309.62475,3.583619792
5/07/2016,320.80905,0,320.80905,3.713067708
6/07/2016,279.2727,0,279.2727,3.232322917
7/07/2016,263.0646,0,263.0646,3.044729167
8/07/2016,263.0097,0,263.0097,3.04409375
9/07/2016,274.36005,0,274.36005,3.175463542
10/07/2016,255.44925,0,255.44925,2.956588542
11/07/2016,254.07765,0,254.07765,2.940713542
12/07/2016,250.7877,0,250.7877,2.902635417
13/07/2016,287.27505,0,287.27505,3.324942708
14/07/2016,308.19015,29.13255,337.3227,3.904197917
15/07/2016,312.96825,190.7631,503.73135,5.830223958
16/07/2016,295.09695,172.23525,467.3322,5.4089375
17/07/2016,272.9295,5.499,278.4285,3.222552083
18/07/2016,275.8428,0,275.8428,3.192625
19/07/2016,269.1747,0,269.1747,3.115447917
20/07/2016,282.5271,0,282.5271,3.269989583
21/07/2016,286.3764,0,286.3764,3.314541667
22/07/2016,266.1345,0,266.1345,3.080260417
23/07/2016,308.69325,0,308.69325,3.572838542
24/07/2016,325.54125,0,325.54125,3.767838542
25/07/2016,314.46135,77.24835,391.7097,4.533677083
26/07/2016,280.06785,0,280.06785,3.241526042
27/07/2016,275.93775,0,275.93775,3.193723958
28/07/2016,324.08505,1.97235,326.0574,3.7738125
29/07/2016,296.6661,180.79425,477.46035,5.526161458
30/07/2016,274.11435,15.38055,289.4949,3.350635417
31/07/2016,283.1166,150.5727,433.6893,5.019552083
1/08/2016,267.1569,60.93765,328.09455,3.797390625
2/08/2016,268.99875,0,268.99875,3.113411458
3/08/2016,268.41375,0,268.41375,3.106640625
4/08/2016,273.75975,0,273.75975,3.168515625
5/08/2016,277.55595,0,277.55595,3.212453125
6/08/2016,278.6625,0,278.6625,3.225260417
7/08/2016,267.39675,0,267.39675,3.094869792
8/08/2016,252.94545,0,252.94545,2.927609375
9/08/2016,265.70115,0,265.70115,3.075244792
10/08/2016,255.08835,0,255.08835,2.952411458
11/08/2016,250.53345,0,250.53345,2.899692708
12/08/2016,265.02795,0,265.02795,3.067453125
13/08/2016,303.11865,0,303.11865,3.508317708
14/08/2016,264.14775,0,264.14775,3.057265625
15/08/2016,274.10445,0,274.10445,3.172505208
16/08/2016,271.02375,0,271.02375,3.136848958
17/08/2016,262.7955,0,262.7955,3.041614583
18/08/2016,263.43765,0,263.43765,3.049046875
19/08/2016,270.99765,0,270.99765,3.136546875
20/08/2016,265.06935,0,265.06935,3.067932292
21/08/2016,273.6486,0,273.6486,3.167229167
22/08/2016,330.49305,0,330.49305,3.825151042
23/08/2016,312.34455,0,312.34455,3.615098958
24/08/2016,270.98955,0,270.98955,3.136453125
25/08/2016,293.9292,39.61755,333.54675,3.860494792
26/08/2016,269.22465,0,269.22465,3.116026042
27/08/2016,272.8854,0,272.8854,3.158395833
28/08/2016,277.0254,0,277.0254,3.2063125
29/08/2016,315.8469,0,315.8469,3.655635417
30/08/2016,302.76045,0,302.76045,3.504171875
31/08/2016,273.06,0,273.06,3.160416667
1/09/2016,271.3878,0,271.3878,3.1410625
2/09/2016,327.0177,0,327.0177,3.784927083
3/09/2016,317.31795,0,317.31795,3.672661458
4/09/2016,294.42285,0,294.42285,3.407671875
5/09/2016,273.7377,0,273.7377,3.168260417
6/09/2016,272.47725,0,272.47725,3.153671875
7/09/2016,295.2918,0,295.2918,3.417729167
8/09/2016,326.2482,0,326.2482,3.776020833
9/09/2016,292.3263,0,292.3263,3.38340625
10/09/2016,272.4975,0,272.4975,3.15390625
11/09/2016,271.0206,0,271.0206,3.1368125
12/09/2016,288.6075,0,288.6075,3.340364583
13/09/2016,328.36455,0,328.36455,3.800515625
14/09/2016,285.72345,0,285.72345,3.306984375
15/09/2016,287.43255,0,287.43255,3.326765625
16/09/2016,279.62685,0,279.62685,3.236421875
17/09/2016,292.34565,0,292.34565,3.383630208
18/09/2016,287.5374,0,287.5374,3.327979167
19/09/2016,277.4574,0,277.4574,3.2113125
20/09/2016,281.8296,0,281.8296,3.261916667
21/09/2016,283.25025,0,283.25025,3.278359375
22/09/2016,287.29755,0,287.29755,3.325203125
23/09/2016,289.8963,0,289.8963,3.35528125
24/09/2016,285.03045,0,285.03045,3.298963542
25/09/2016,289.6326,0,289.6326,3.352229167
26/09/2016,294.19155,0,294.19155,3.404994792
27/09/2016,290.90295,0,290.90295,3.366932292
28/09/2016,288.40185,0,288.40185,3.337984375
29/09/2016,292.55265,0,292.55265,3.386026042
30/09/2016,286.7175,0,286.7175,3.318489583
1/10/2016,22825.6749,0,22825.6749,264.1860521
2/10/2016,44106.87375,0,44106.87375,510.496224
3/10/2016,44304.45795,0,44304.45795,512.7830781
4/10/2016,44811.9243,0,44811.9243,518.6565313
5/10/2016,45237.0717,0,45237.0717,523.5772188
6/10/2016,45624.6099,0,45624.6099,528.0626146
7/10/2016,45892.71135,0,45892.71135,531.1656406
8/10/2016,63276.9408,8107.73055,71384.67135,826.211474
9/10/2016,81592.74945,22425.93675,104018.6862,1203.919979
10/10/2016,76957.4412,19603.1376,96560.5788,1117.599292
11/10/2016,74081.6208,13023.5904,87105.2112,1008.162167
12/10/2016,73742.15655,14094.4131,87836.56965,1016.626964
13/10/2016,73875.4776,14161.8519,88037.3295,1018.950573
14/10/2016,73851.26805,14229.144,88080.41205,1019.449214
15/10/2016,32346.9063,6293.9376,38640.8439,447.2319896
16/10/2016,291.0789,0,291.0789,3.36896875
17/10/2016,21504.14955,4639.23,26143.37955,302.5854115
18/10/2016,72305.9793,17877.36645,90183.34575,1043.788724
19/10/2016,70136.3628,21542.4648,91678.8276,1061.097542
20/10/2016,49948.6464,15160.7727,65109.4191,753.5812396
21/10/2016,70463.51505,22522.84875,92986.3638,1076.231063
22/10/2016,70789.9653,22744.0908,93534.0561,1082.570094
23/10/2016,71295.16365,23012.4987,94307.66235,1091.52387
24/10/2016,71695.9557,23241.13515,94937.09085,1098.808922
25/10/2016,72086.96745,23560.2342,95647.20165,1107.027797
26/10/2016,72666.85185,23372.16345,96039.0153,1111.562677
27/10/2016,41096.4093,19251.3519,60347.7612,698.4694583
28/10/2016,19853.7291,22817.6658,42671.3949,493.8818854
29/10/2016,20137.50495,23891.05485,44028.5598,509.5898125
30/10/2016,20173.42035,24986.2293,45159.64965,522.6811302
31/10/2016,20166.2694,25341.10155,45507.37095,526.7056823
1/11/2016,18727.10865,26423.0532,45150.16185,522.5713177
2/11/2016,19022.4315,27450.62055,46473.05205,537.8825469
3/11/2016,19394.31645,28310.6349,47704.95135,552.1406406
4/11/2016,19760.7726,29512.77975,49273.55235,570.2957448
5/11/2016,21695.7438,24959.0844,46654.8282,539.9864375
6/11/2016,25288.66125,18959.3739,44248.03515,512.1300365
7/11/2016,26030.86515,20156.79105,46187.6562,534.5793542
8/11/2016,25667.1018,20907.6687,46574.7705,539.0598438
9/11/2016,25227.5022,22484.10915,47711.61135,552.217724
10/11/2016,25865.59185,23477.823,49343.41485,571.1043385
11/11/2016,25094.1978,24375.0915,49469.2893,572.5612188
12/11/2016,25892.92485,26105.55885,51998.4837,601.8343021
13/11/2016,25931.26665,27826.28685,53757.5535,622.1939063
14/11/2016,25481.1006,28548.39735,54029.49795,625.3414115
15/11/2016,26393.6574,29221.76655,55615.42395,643.6970365
16/11/2016,11105.49375,13497.38505,24602.8788,284.7555417
17/11/2016,303.99255,307.34775,611.3403,7.075697917
18/11/2016,299.853,292.752,592.605,6.858854167
19/11/2016,300.6027,291.74085,592.34355,6.855828125
20/11/2016,319.0671,293.21145,612.27855,7.086557292
21/11/2016,312.17445,292.6593,604.83375,7.000390625
22/11/2016,13135.7259,17965.3374,31101.0633,359.9660104
23/11/2016,54039.1212,27848.12985,81887.25105,947.7691094
24/11/2016,73990.21725,21867.57315,95857.7904,1109.465167
25/11/2016,73675.61505,23345.2233,97020.83835,1122.92637
26/11/2016,73762.61265,23334.83415,97097.4468,1123.813042
27/11/2016,74683.9386,23809.8267,98493.7653,1139.974135
28/11/2016,74956.9158,23854.1769,98811.0927,1143.646906
29/11/2016,75099.2076,24166.2807,99265.4883,1148.906115
30/11/2016,75117.15945,24283.74465,99400.9041,1150.473427
1/12/2016,69007.6143,22479.98625,91487.60055,1058.884266
2/12/2016,73845.13275,26064.4662,99909.59895,1156.361099
3/12/2016,74136.33855,26026.78455,100163.1231,1159.295406
4/12/2016,74704.3641,26475.70545,101180.0696,1171.06562
5/12/2016,74591.5779,26862.03225,101453.6102,1174.231599
6/12/2016,74931.83505,27115.5366,102047.3717,1181.103839
7/12/2016,75350.0214,27415.54395,102765.5654,1189.416266
8/12/2016,75515.1615,27870.45165,103385.6132,1196.592745
9/12/2016,75544.89975,28333.3275,103878.2273,1202.294297
10/12/2016,75970.04535,28784.29275,104754.3381,1212.434469
11/12/2016,76648.62195,27790.9623,104439.5843,1208.791484
12/12/2016,76488.4314,28264.5423,104752.9737,1212.418677
13/12/2016,76571.89875,28977.4368,105549.3356,1221.635828
14/12/2016,78036.7986,26734.3092,104771.1078,1212.628563
15/12/2016,79469.85825,23730.47955,103200.3378,1194.448354
16/12/2016,79394.0409,23964.5682,103358.6091,1196.280198
17/12/2016,79391.57985,24198.3558,103589.9357,1198.957589
18/12/2016,79437.25935,24355.0728,103792.3322,1201.300141
19/12/2016,79799.0688,24572.15235,104371.2212,1208.000245
20/12/2016,79800.08715,25213.68135,105013.7685,1215.437135
21/12/2016,80088.13935,25609.8762,105698.0156,1223.356661
22/12/2016,80405.18055,26073.17595,106478.3565,1232.388385
23/12/2016,80446.4271,24400.94085,104847.368,1213.511203
24/12/2016,80377.99335,22102.11225,102480.1056,1186.112333
25/12/2016,79920.2178,22244.9544,102165.1722,1182.467271
26/12/2016,79441.4727,22342.81455,101784.2873,1178.05888
27/12/2016,79641.83025,22473.9288,102115.7591,1181.895359
28/12/2016,79914.762,22607.46315,102522.2252,1186.599828
29/12/2016,80094.43845,22847.0904,102941.5289,1191.45288
30/12/2016,80314.2261,22965.219,103279.4451,1195.363948
31/12/2016,80595.6075,22894.317,103489.9245,1197.800052
1/01/2017,80888.77755,22824.5868,103713.3644,1200.386161
2/01/2017,80826.6519,22495.48245,103322.1344,1195.858036
3/01/2017,80693.1495,22523.4621,103216.6116,1194.636708
4/01/2017,80866.4652,22619.79135,103486.2566,1197.757599
5/01/2017,80976.00015,22733.08245,103709.0826,1200.336604
6/01/2017,81051.59385,22713.0471,103764.641,1200.979641
7/01/2017,81426.16935,22757.5548,104183.7242,1205.830141
8/01/2017,81443.7873,22850.28495,104294.0723,1207.107318
9/01/2017,81693.55215,22997.6217,104691.1739,1211.703401
10/01/2017,81752.4738,23117.47425,104869.9481,1213.772547
11/01/2017,81852.1344,23275.11825,105127.2527,1216.750609
12/01/2017,82193.9346,23227.66215,105421.5968,1220.15737
13/01/2017,82429.2198,23174.17785,105603.3977,1222.261547
14/01/2017,82484.38935,23132.88315,105617.2725,1222.422135
15/01/2017,82661.1705,23255.9262,105917.0967,1225.892323
16/01/2017,82501.61625,23204.75265,105706.3689,1223.453344
17/01/2017,82152.2025,23133.97845,105286.181,1218.590057
18/01/2017,82371.366,23213.64465,105585.0107,1222.048734
19/01/2017,82847.5524,23152.9698,106000.5222,1226.857896
20/01/2017,83380.9788,23831.5788,107212.5576,1240.886083
21/01/2017,83201.62005,24275.0331,107476.6532,1243.942745
22/01/2017,83285.29125,24384.0699,107669.3612,1246.173161
23/01/2017,83825.2971,24555.4461,108380.7432,1254.40675
24/01/2017,84496.90095,22828.73985,107325.6408,1242.194917
25/01/2017,84379.83615,22923.34785,107303.184,1241.935
26/01/2017,84295.01565,22477.13775,106772.1534,1235.788813
27/01/2017,84340.1808,22420.42785,106760.6087,1235.655193
28/01/2017,84373.821,22776.6744,107150.4954,1240.167771
29/01/2017,84228.6177,22967.2368,107195.8545,1240.69276
30/01/2017,84312.18855,22993.80075,107305.9893,1241.967469
31/01/2017,73820.9412,19058.86845,92879.80965,1074.997797
1/02/2017,73799.2809,16688.4795,90487.7604,1047.312042
2/02/2017,76151.3436,16525.1097,92676.4533,1072.644135
3/02/2017,79942.31145,16409.46555,96351.777,1115.182604
4/02/2017,78756.0624,16504.4529,95260.5153,1102.55226
5/02/2017,77714.19765,16489.87515,94204.0728,1090.324917
6/02/2017,77731.7598,16503.462,94235.2218,1090.685438
7/02/2017,77926.2984,16584.16005,94510.45845,1093.871047
8/02/2017,77705.49735,16535.5641,94241.06145,1090.753026
9/02/2017,78248.9574,16483.9797,94732.9371,1096.446031
10/02/2017,80821.46925,16925.4027,97746.87195,1131.329536
11/02/2017,80894.37105,17453.28195,98347.653,1138.283021
12/02/2017,80850.53205,17439.95925,98290.4913,1137.621427
13/02/2017,81130.4622,17662.00545,98792.46765,1143.431339
14/02/2017,81104.4918,18651.91185,99756.40365,1154.588005
15/02/2017,81857.93625,18759.8817,100617.818,1164.558078
16/02/2017,83928.80385,19101.56805,103030.3719,1192.481156
17/02/2017,85445.46045,19455.04935,104900.5098,1214.126271
18/02/2017,84829.89645,19463.42475,104293.3212,1207.098625
19/02/2017,84571.95915,19572.5457,104144.5049,1205.376214
20/02/2017,83884.8033,19580.1318,103464.9351,1197.510823
21/02/2017,82078.59825,19524.5622,101603.1605,1175.962505
22/02/2017,82408.52655,19475.04195,101883.5685,1179.207969
23/02/2017,81966.9645,19427.0058,101393.9703,1173.541323
24/02/2017,81670.82265,19285.09335,100955.916,1168.47125
25/02/2017,81367.51995,19140.4224,100507.9424,1163.28637
26/02/2017,81006.4314,19000.8693,100007.3007,1157.491906
27/02/2017,80715.5235,18914.7078,99630.2313,1153.127677
28/02/2017,80234.2341,18862.06725,99096.30135,1146.947932
1/03/2017,79731.86805,18634.3614,98366.22945,1138.498026
2/03/2017,77608.03275,15231.62475,92839.6575,1074.533073
3/03/2017,87288.81345,16142.7303,103431.5438,1197.124349
4/03/2017,84816.36855,18742.104,103558.4726,1198.593432
5/03/2017,83814.20055,20066.76585,103880.9664,1202.326
6/03/2017,84012.86745,20331.39195,104344.2594,1207.688188
7/03/2017,84101.5962,20293.82415,104395.4204,1208.280328
8/03/2017,84068.4447,20361.13065,104429.5754,1208.675641
9/03/2017,83999.1672,20365.9443,104365.1115,1207.929531
10/03/2017,83759.5224,20630.7099,104390.2323,1208.220281
11/03/2017,83112.723,21882.65715,104995.3802,1215.224307
12/03/2017,83284.6563,21916.35045,105201.0068,1217.604245
13/03/2017,83451.97485,21863.3976,105315.3725,1218.927922
14/03/2017,83335.99185,21954.4218,105290.4137,1218.639047
15/03/2017,83156.9697,21943.4517,105100.4214,1216.440063
16/03/2017,83220.327,21845.96325,105066.2903,1216.045026
17/03/2017,83322.6345,21633.7221,104956.3566,1214.772646
18/03/2017,83464.04205,21559.3866,105023.4287,1215.548943
19/03/2017,83284.27695,21617.2593,104901.5363,1214.138151
20/03/2017,83381.4711,21788.4222,105169.8933,1217.244135
21/03/2017,83597.4459,21641.3253,105238.7712,1218.041333
22/03/2017,83639.2473,21809.53125,105448.7786,1220.471974
23/03/2017,81145.11375,21595.7772,102740.891,1189.130682
24/03/2017,83287.1502,23779.32255,107066.4728,1239.195286
25/03/2017,83372.44365,23640.7662,107013.2099,1238.578818
26/03/2017,83326.34475,23493.97485,106820.3196,1236.346292
27/03/2017,83369.06955,23447.3112,106816.3808,1236.300703
28/03/2017,83490.19155,23487.0723,106977.2639,1238.162776
29/03/2017,83502.7758,23285.2608,106788.0366,1235.972646
30/03/2017,83510.3529,23006.88675,106517.2397,1232.838422
31/03/2017,83592.47655,22818.8187,106411.2953,1231.612214
1/04/2017,83662.0749,22943.28735,106605.3623,1233.858359
2/04/2017,83712.2364,22938.34635,106650.5828,1234.381745
3/04/2017,83842.8129,22971.89925,106814.7122,1236.281391
4/04/2017,83571.1749,22996.12725,106567.3022,1233.417849
5/04/2017,83532.888,22919.82165,106452.7097,1232.091547
6/04/2017,83612.98395,22705.65045,106318.6344,1230.53975
7/04/2017,83724.45345,22612.73805,106337.1915,1230.754531
8/04/2017,83628.3051,22614.6888,106242.9939,1229.664281
9/04/2017,83528.43795,22525.8138,106054.2518,1227.479766
10/04/2017,83498.38245,22319.3493,105817.7318,1224.742266
11/04/2017,83614.58055,22157.2584,105771.839,1224.211099
12/04/2017,83622.79845,22575.83895,106198.6374,1229.150896
13/04/2017,55596.64365,15756.5403,71353.18395,825.8470365
14/04/2017,20371.63455,6358.84425,26730.4788,309.3805417
15/04/2017,359.83395,360.01305,719.847,8.3315625
16/04/2017,385.74045,317.5281,703.26855,8.139682292
17/04/2017,370.2996,296.65305,666.95265,7.719359375
18/04/2017,369.639,297.3771,667.0161,7.72009375
19/04/2017,374.37975,298.91925,673.299,7.7928125
20/04/2017,372.22515,298.24335,670.4685,7.760052083
21/04/2017,375.4098,298.83105,674.24085,7.803713542
22/04/2017,373.39155,297.8973,671.28885,7.769546875
23/04/2017,372.73815,297.6921,670.43025,7.759609375
24/04/2017,374.6844,297.70605,672.39045,7.782296875
25/04/2017,377.0307,297.86445,674.89515,7.811286458
26/04/2017,374.42475,297.7416,672.16635,7.779703125
27/04/2017,2859.52545,299.06955,3158.595,36.5578125
28/04/2017,400.16655,299.5353,699.70185,8.098401042
29/04/2017,428.24655,300.6324,728.87895,8.436098958
30/04/2017,398.1438,299.7018,697.8456,8.076916667
1/05/2017,383.98815,298.3041,682.29225,7.896901042
2/05/2017,368.02845,296.4717,664.50015,7.690973958
3/05/2017,402.5223,297.33435,699.85665,8.100192708
4/05/2017,391.41225,323.0829,714.49515,8.269619792
5/05/2017,371.21715,307.0719,678.28905,7.850567708
6/05/2017,370.8927,276.21045,647.10315,7.489619792
7/05/2017,371.90655,295.4583,667.36485,7.724130208
8/05/2017,372.1203,295.33365,667.45395,7.725161458
9/05/2017,370.83015,294.5871,665.41725,7.701588542
10/05/2017,376.1622,296.19045,672.35265,7.781859375
11/05/2017,370.2843,295.57395,665.85825,7.706692708
12/05/2017,371.4516,295.6581,667.1097,7.721177083
13/05/2017,374.55345,296.2737,670.82715,7.764203125
14/05/2017,376.1208,296.59005,672.71085,7.786005208
15/05/2017,373.3893,295.9299,669.3192,7.74675
16/05/2017,371.32695,296.1594,667.48635,7.725536458
17/05/2017,370.9782,295.5393,666.5175,7.714322917
18/05/2017,12793.40865,5392.04535,18185.454,210.4797917
19/05/2017,18149.3325,3322.05885,21471.39135,248.511474
20/05/2017,391.6863,326.11905,717.80535,8.307932292
21/05/2017,371.28555,290.1168,661.40235,7.655119792
22/05/2017,362.8809,291.5892,654.4701,7.574885417
23/05/2017,373.527,291.2094,664.7364,7.693708333
24/05/2017,389.9025,296.9442,686.8467,7.949614583
25/05/2017,368.9298,295.23555,664.16535,7.687098958
26/05/2017,371.08035,295.4151,666.49545,7.714067708
27/05/2017,1384.1262,310.16205,1694.28825,19.60981771
28/05/2017,370.6191,316.29195,686.91105,7.950359375
29/05/2017,371.04435,240.56685,611.6112,7.078833333
30/05/2017,366.60735,271.16595,637.7733,7.381635417
31/05/2017,363.71745,294.2478,657.96525,7.615338542
1/06/2017,366.72075,294.24015,660.9609,7.650010417
2/06/2017,361.0629,294.2442,655.3071,7.584572917
3/06/2017,369.2484,295.2963,664.5447,7.691489583
4/06/2017,372.69135,295.8921,668.58345,7.738234375
5/06/2017,376.2486,296.35695,672.60555,7.784786458
6/06/2017,358.0281,292.11795,650.14605,7.524838542
7/06/2017,354.501,290.9592,645.4602,7.470604167
8/06/2017,360.3006,293.4063,653.7069,7.566052083
9/06/2017,360.4554,293.49,653.9454,7.5688125
10/06/2017,380.889,295.28145,676.17045,7.826046875
