permit_id,water_meter_no,date,total_allo,sw_allo,gw_allo,total_metered_allo,sw_metered_allo,gw_metered_allo,total_usage,sw_allo_usage,gw_allo_usage
2003.789.V1,362,2016-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,118.9998,0.0,118.9998
2003.789.V1,362,2017-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,0.0,0.0,0.0
2003.789.V1,362,2018-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,2606.0,0.0,2606.0
2003.789.V1,362,2019-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,4508.0,0.0,4508.0
2003.789.V1,362,2020-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,0.0,0.0,0.0
2003.789.V1,362,2021-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,62842.35,0.0,62842.35
2003.963.V1,376,2015-06-30,25550.0,0.0,25550.0,25550.0,0.0,25550.0,5351.714285566542,0.0,5351.714285566542
2003.963.V1,376,2016-06-30,25550.0,0.0,25550.0,25550.0,0.0,25550.0,12537.714285368067,0.0,12537.714285368067
2003.963.V1,376,2017-06-30,25550.0,0.0,25550.0,25550.0,0.0,25550.0,7510.428571221164,0.0,7510.428571221164
2003.963.V1,376,2018-06-30,25550.0,0.0,25550.0,25550.0,0.0,25550.0,2368.142857137118,0.0,2368.142857137118
2003.963.V1,376,2019-06-30,25550.0,0.0,25550.0,25550.0,0.0,25550.0,9606.999999999924,0.0,9606.999999999924
2003.963.V1,376,2020-06-30,25550.0,0.0,25550.0,25550.0,0.0,25550.0,11571.999999999975,0.0,11571.999999999975
2003.963.V1,376,2021-06-30,25550.0,0.0,25550.0,25550.0,0.0,25550.0,16945.0,0.0,16945.0
2004.005.V1,741,2015-06-30,60390.0,0.0,60390.0,60390.0,0.0,60390.0,18417.8,0.0,18417.8
2004.005.V1,741,2016-06-30,60390.0,0.0,60390.0,60390.0,0.0,60390.0,22449.59,0.0,22449.59
2004.005.V1,741,2017-06-30,60390.0,0.0,60390.0,60390.0,0.0,60390.0,20344.59,0.0,20344.59
2004.005.V1,741,2018-06-30,60390.0,0.0,60390.0,60390.0,0.0,60390.0,19156.47,0.0,19156.47
2004.005.V1,741,2019-06-30,60390.0,0.0,60390.0,60390.0,0.0,60390.0,14562.17,0.0,14562.17
2004.005.V1,741,2020-06-30,60390.0,0.0,60390.0,60390.0,0.0,60390.0,14357.32,0.0,14357.32
2004.005.V1,741,2021-06-30,60390.0,0.0,60390.0,60390.0,0.0,60390.0,17715.94,0.0,17715.94
2004.587,1152,2015-06-30,10998.0,0.0,10998.0,10998.0,0.0,10998.0,1756.3032258599999,0.0,1756.3032258599999
2004.587,1152,2016-06-30,10998.0,0.0,10998.0,10998.0,0.0,10998.0,2938.0171083,0.0,2938.0171083
2004.587,1152,2017-06-30,10998.0,0.0,10998.0,10998.0,0.0,10998.0,3375.915026226,0.0,3375.915026226
2004.587,1152,2018-06-30,10998.0,0.0,10998.0,10998.0,0.0,10998.0,4376.900816637,0.0,4376.900816637
2004.587,1152,2019-06-30,10998.0,0.0,10998.0,10998.0,0.0,10998.0,3969.492829411,0.0,3969.492829411
2004.587,1152,2020-06-30,10998.0,0.0,10998.0,10998.0,0.0,10998.0,3734.008476142,0.0,3734.008476142
2004.587,1152,2021-06-30,10998.0,0.0,10998.0,10998.0,0.0,10998.0,648.768047494,0.0,648.768047494
2004.884.V1,786,2015-06-30,52513.0,0.0,52513.0,52513.0,0.0,52513.0,4611.9156134,0.0,4611.9156134
2004.884.V1,786,2016-06-30,52513.0,0.0,52513.0,52513.0,0.0,52513.0,6038.328068519,0.0,6038.328068519
2004.884.V1,786,2017-06-30,52513.0,0.0,52513.0,52513.0,0.0,52513.0,7261.116666643,0.0,7261.116666643
2004.884.V1,786,2018-06-30,52513.0,0.0,52513.0,52513.0,0.0,52513.0,6943.3579,0.0,6943.3579
2004.884.V1,786,2019-06-30,52513.0,0.0,52513.0,52513.0,0.0,52513.0,4348.427399998,0.0,4348.427399998
2004.884.V1,786,2020-06-30,52513.0,0.0,52513.0,52513.0,0.0,52513.0,700.3227,0.0,700.3227
2004.884.V1,786,2021-06-30,52513.0,0.0,52513.0,52513.0,0.0,52513.0,2998.21,0.0,2998.21
2005.201.V1,437,2015-06-30,49584.0,0.0,49584.0,49584.0,0.0,49584.0,24794.99999998919,0.0,24794.99999998919
2005.201.V1,437,2016-06-30,49584.0,0.0,49584.0,49584.0,0.0,49584.0,28137.999999991378,0.0,28137.999999991378
2005.201.V1,437,2017-06-30,49584.0,0.0,49584.0,49584.0,0.0,49584.0,25513.999999989996,0.0,25513.999999989996
2005.201.V1,437,2018-06-30,49584.0,0.0,49584.0,49584.0,0.0,49584.0,50651.99999998338,0.0,50651.99999998338
2005.201.V1,437,2019-06-30,49584.0,0.0,49584.0,49584.0,0.0,49584.0,32618.999999989097,0.0,32618.999999989097
2005.201.V1,437,2020-06-30,49584.0,0.0,49584.0,49584.0,0.0,49584.0,21125.999999988828,0.0,21125.999999988828
