name,stress_period,time_step,ZONE_0,haweaflat,moraine_top,river_zone,main_terrace,sandy_point,clutha,sub_terrace,mangawera
IN-OUT,3,4,0.0,173256.2,26463.781,811637100.0,119985416.0,2831835600.0,9008932000.0,0.0009765625,0.0
PERCENT_DISCREPANCY,3,4,,62.85296,14.946074,199.9128,199.72151,199.99881,199.99654,1.1510627e-05,0.0
FROM_STORAGE,4,4,0.0,9.7207994e-05,0.0059797503,0.0007833444,0.0213456,0.0010055171,0.0012424554,0.0008596402,0.022670737
FROM_CONSTANT_HEAD,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_WELLS,4,4,0.0,4777.7715,18.260052,1438.9762,8504.589,0.0,0.0,77.06712,1081.1698
FROM_HEAD_DEP_BOUNDS,4,4,0.0,0.0,163351.75,0.0,0.0,0.0,0.0,0.0,0.0
FROM_RECHARGE,4,4,0.0,11435.957,1631.3204,4484.366,15251.537,1894.4105,2240.9023,1178.2632,2905.9722
FROM_STREAM_LEAKAGE,4,4,0.0,3500.0,1100.0,32658.633,3119.7043,36.521347,16.351604,0.0,0.0
FROM_STREAM_FLOW_OUT,4,4,0.0,173263.03,26465.953,811918700.0,119989896.0,2831835600.0,9008944000.0,0.0,0.0
FROM_ZONE_0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_haweaflat,4,4,0.0,0.0,434.782,137013.19,21766.027,0.0,0.0,0.0,0.0
FROM_moraine_top,4,4,0.0,159884.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_river_zone,4,4,0.0,12204.561,0.0,0.0,31205.277,0.0,42.290154,65.23649,0.0
FROM_main_terrace,4,4,0.0,881.06396,0.0,261.33783,0.0,6506.678,67563.3,6228.553,0.0
FROM_sandy_point,4,4,0.0,0.0,0.0,0.0,1680.8314,0.0,44.884693,0.0,0.0
FROM_clutha,4,4,0.0,0.0,0.0,3.334744,1771.4384,12.865461,0.0,935.17316,0.0
FROM_sub_terrace,4,4,0.0,0.0,0.0,75.49719,436.80606,0.0,7530.7886,0.0,0.0
FROM_mangawera,4,4,0.0,0.0,0.0,3696.168,0.0,0.0,0.0,0.0,0.0
TOTAL_IN,4,4,0.0,365946.44,193002.08,812098370.0,120073630.0,2831844000.0,9009021000.0,8484.294,3987.1646
